6046,南山南头片区FM96.0非法淫秽广告广播,深圳市无线电管理局,2016.11.27,2016.11.28,"本人在科技园上班，住在南头，所处范围内有FM96.0非法淫秽广告广播，全天播出，信号非常强，已经干扰到正常广播的收听，希望有关部门能够尽快查处。
		","您好，您投诉的黑广播电台，我局已转相关部门进行查处。感谢您对无线电管理工作的关注和支持。
"
6710,2012年在重庆考取4级业余操作证，现在深圳，可以申请呼号吗,深圳市无线电管理局,2016.11.03,2016.11.04,"2012年在重庆考取4级业余操作证，现在深圳，可以申请呼号吗？如何申请，是否需要换证？
		","原4级业余操作证现已不再使用，请重新考取新版操作证。 
按照现行《业余无线电台管理办法》和《工业和信息化部关于实施<业余无线电台管理办法>若干事项的通知》（工信部无〔2013〕43号）文件规定，中国无线电协会发放的业余无线电台操作技术能力验证合格证明是申请设置和使用业余无线电台的资格凭证，全国范围内有效。取得中国无线电协会业余电台操作证书包括两种方式，一是通过验证考核，二是旧版操作证书换发，我省的具体安排如下：?
　　1.通过业余无线电台操作技术能力的验证考核。在我省，广东省无线电协会受省无线电管理办公室委托，负责组织对我省A类和B类业余无线电台所需操作技术能力进行验证、核发验证合格证明等各项工作，可留意广东省无线电协会网站上的考试公告信息(省无线电协会网址：www.ragd.org?,咨询电话:020-87089959,联系人:曾昭胜)。?
　　2.通过旧版《业余无线电台操作证书》换发。我省的旧版《业余无线电台操作证书》集中换发工作具体由广东省无线电协会负责组织，如您持有旧版《业余无线电台操作证书》，请按照广东省无线电协会网站上的旧版《业余无线电台操作证书》换发申请办理须知（http://www.ragd.org/?cat=7,咨询电话:020-87089959,联系人:曾昭胜）办理。?
"
6713,手机信号被屏蔽,深圳市无线电管理局,2016.11.03,2016.11.04,"深圳市龙岗区布吉镇吉夏早禾坑工业区13号方圆1000米手机疑是被屏蔽，严重影响大家的生活需要，这里的人百分之九十连接不到4G网，走出这方圆一千米信号又恢复，希望有关部门领导能查看下是什么原因，谢谢
		","您投诉的事项，我局会安排监测人员进行检查，感谢您对无线电事业的支持。
		
		"
6924,非法电台,深圳市无线电管理局,2016.10.31,2016.10.31,"在龙园山庄可以收到非法电台，频率85-99，都是性病广告，内容及其露骨。
		","您好，您投诉的黑广播电台，我局已转相关部门进行查处。感谢您对无线电管理工作的关注和支持。
"
7062,宝安西乡最近黑电台猖獗,深圳市无线电管理局,2016.10.26,2016.10.26,"您好，最近发现宝安西乡上空相当多的黑电台，全部是卖药的，有几个还是直接给本地医院做广告拉人的。今早登记了下大概有9个，非常猖獗今天上午在宝安西乡频率如下,89.0，96.0，96.2,97.7，98.9,99.5,99.8，103.4,103.9 其他时间段还有更多的频率，有些频率在南山区都能收到，希望你们在处理的同时能与相关部门合作，对非法做广告的医疗机构进行处理，真正从源头给我们一个良好的无线电环境，谢谢
		","您好，您投诉的黑广播电台，我局已转相关部门进行查处。感谢您对无线电管理工作的关注和支持。
"
7193,GPS/北斗天线安装咨询,深圳市无线电管理局,2016.10.24,2016.10.24,"你好，GPS/北斗天线安装，天线只有接收，没有发射，天线厂上深圳中翼联合，请问安装是否需要该局批准。谢谢
		","我局无该审批事项。感谢您的咨询。
		
		"
8864,关于地面数字广播（DTMB）天线,深圳市无线电管理局,2016.08.12,2016.08.19,"1、一般居民可否在自家的阳台或者屋顶自行假设此类天线？
2、天线的大小、类型有无限制？（如八木，振子天线）
3、对于架设此类天线，有无其他的管理、监管部门？
		","您好，就您的咨询问题答复如下：1.发射天线根据国家有关规定，不允许居民私自架设。2.接收天线事宜，请咨询文体旅游局广电部门。
"
8879,深圳市龙岗无线电监测站,深圳市无线电管理局,2016.08.09,2016.08.19,"深圳市龙岗无线电监测站那个现在是怎么回事呢？就是在龙城华府旁边那个，以后还会用吗？我住在这里以后会不会有辐射？
		","您好，龙岗无线电监测站仅是接收信号，没有发射设备，请您不用担心辐射问题。感谢您对无线电事业的关注。
		
		"
16206,关于成立深圳市业余无线电协会业务主管单办理流程,深圳市无线电管理局,2015.10.21,2015.10.30,"因民政局要求：成立深圳市业余无线电协会需要有业务主管单位，而无线电业务属于深圳市无线电管理局管理，所以恳请市无线电管理局能作为深圳市业余无线电协会的主管单位，来更好的服务社会，推广、普及深圳市业余无线电。请问该业务的办理流程？
		","您好，协会属于民间组织，我局暂时没有相关职能。建议去市民中心B区办事大厅西厅民政局窗口询问具体办理流程。
		
		"
17775,咨询业余无线电操作证旧版换新版,深圳市无线电管理局,2015.08.28,2015.08.31,"你好，我想了解现在如何办理业余无线电操作证旧版换新版的业务，需要准备哪些资料，具体到哪个地方那个单位办理，另外还要注意些什么。谢谢
		","?持有旧版操作证书的申请人可申请换发新版操作证书，持有中国无线电协会颁发的四级旧版证书者，可申请换发A类操作证书；持有二级或三级旧版证书者，可申请换发B类操作证书；持有一级旧版证书者，可申请换发C类操作证书。申请人可将申请材料通过邮件发送至广东省无线电协会资料收集邮箱ragd2011@163.com，申请材料包括：（1）本人报名表（电子文档填写要求见附件1）；（2）证件照片（数码图像文档要求见附件2）；（3）身份证件扫描文档和旧版证书扫描文档（身份证件和旧版证书需扫描在同一个文档）。广东省无线电协会审核通过并汇总后报中国无线电协会指配证书编号，广东省无线电协会根据中国无线电协会统一指配的证书编号制作新版操作证书。广东省无线电协会咨询电话为：020-87089959。?附件1：报名表电子文档填写要求登陆网址http://www.gdradio.gd.gov.cn在广东省无线电台站资料填报系统填写（如未填写完整，系统无法导出）文档内容（斜体为举例信息）：身份证件号?=?110101197701204236姓名?=?张三	性别?=?男出生日期?=?1970.01.01原呼号?=	申请操作类别?=??C	邮寄地址省区市?=?河北省	邮寄地址地市县?=?	石家庄市邮寄地址街道门牌?=?北二环东路12345号邮政编码?=?050043	联系电话?=?0311-12345678电子邮箱?=?abc@hotmail.comQQ?=?1234567890	备注?=?	如无特殊说明可以省略此行	?注意事项：日期必须按上述样式填写；省区市填写全称；地市县内只填地市县一级地名，次一级的地名放入街道门牌栏。????????????????????????附件2：证件照片数码图像文档要求????本人在6个月内标准证件照片的电子格式文件；正面免冠，包括整体头部，确认本人的脸部清晰；图像文档格式：jpg文件，大一寸彩色照片，白底；图像分辨率：不低于400×300像素，不高于2000×1500像素；报名人证件照片图形文档文件命名规则，文件名前18个字符必须与身份证件号一致，第19字符后任意，但不得使用Windows文件名禁用的字符；图像格式和扩展名必须是“.jpg”。因此，上例报名人的照片文件可以是：“110101197701204236.jpg”“110101197701204236-张三.jpg”“110101197701204236_张三证件照.jpg”
"
17917,查找出租车,深圳市无线电管理局,2015.08.21,2015.08.25,"王于8月20号零晨12点10几分到25打车在坂田商业广场下车丢失手机一部，可不可以通过你们找的。
		","您好，您所咨询的事项非我局职能范围，建议您向相关部门进行咨询。
		
		"
19915,频点申请,深圳市无线电管理局,2015.05.30,2015.06.04,"企业用对讲机，范围5公里内，需要申请频点吗？收费标准是？需要提供哪些材料？
		","? ? 根据规定，若使用409.7500-709.9875频段频率，功率小于0.5w的可以不办理电台执照，免收频率占用费，不受无线电干扰保护.? ? 若申请使用其他频点，则需提交申请书、频率使用申请表、营业执照、组织机构代码证、频率使用设计方案，到市民中心行政服务大厅西厅34、35号窗口办理。?
"
20017,龙岗无线电监测站,深圳市无线电管理局,2015.05.23,2015.06.01,"您好，我家就住在龙岗无线电监测附近的龙城华府小区，请问下龙岗无线电监测中心现在还在使用吗?是否会对我们小区照成辐射？ 房子比较老旧了，因为附近都在建新楼盘，后续会考虑搬离这栋楼吗？
		","您好，深圳市无线电监测站点全部使用接收天线，只接收而不发射任何无线电信号，不会造成电磁辐射。感谢您的支持和理解。
		
		"
20249,坪山区为什么很难收到深圳市无线广播,深圳市无线电管理局,2015.05.17,2015.05.18,"   在坪山很难收到深圳市的无线广播，常常是一个“卖假药 ”的电台信号极强，然后就是惠州惠阳的广播电台。在宝安时也常常收到珠海的广播，信号也比深圳的强。是我们技不如人还是什么原因。这块“领土”总是不该放弃的。
		","您好，电台信号较弱可能是当地广播台站较少，无线电信号覆盖不完全造成的。关于广播信号强弱的具体问题，非我局职能范围，您可咨询深圳广电部门。
"
