1,股东变更预约咨询,深圳市市场和质量监督管理委员会,2017.05.12,2017.05.12,"股东变更要在网上预约，我不知道什么是CA认证，无发预约。请问怎么办？ 
		","
您好，CA认证登陆页面，可使用以下数字证书登陆：
①由电子政务认证服务机构发行的个人数字证书：
广东数字证书认证中心有限公司（简称“GDCA”）客服电话：95105813，网址：www.gdca.com.cn 
广东省电子商务认证有限公司（简称“网证通NETCA”）客服电话：8008301330，网址：www.cnca.net 
深圳市电子商务安全证书管理有限公司（简称“深圳CA”）客服电话：800993838、0755-26588399，网址：www.szca.net。 
?
②由银行发行的个人数字证书（又称网银“U盾”、“E盾”等，可在我市下列银行各营业网点办理；已经办有的可直接使用，无需另外新办） 
工商银行客服电话：95588； 
农业银行客服电话：95599； 
建设银行客服电话：95533； 
中国银行客服电话：95566；
中信银行客服电话：95558；
平安银行客服电话：95511；
招商银行客服电话: 95555（注意：招商银行目前只有两种类型USB KEY（型号23、型号33） 可以在网上注册，签名后显示的是“人名”）；
广发银行客服电话：95508。
中国邮政储蓄银行客服电话：95580深圳农村商业银行客服电话：961200民生银行客服电话：95568
"
10,深圳市鼎唐环保科技有限公司变更登记没法保存提交,深圳市市场和质量监督管理委员会,2017.02.20,2017.05.11,"原来提交了资料，章程修正案少一条：经营许可由电子产品，智能机电的生产变更为：无。现确认，重新申请，都无法提交，请帮忙解块，谢谢
		","深圳市鼎唐环保科技有限公司变更登记没法保存提交的问题已经解决
		
		"
11,办理案件审查加快,深圳市市场和质量监督管理委员会,2017.02.16,2017.05.11,"1. 中国案进PCT的PCT检索报告是否能用于办理案件审查加快？如果可以用，效果会与检索处出具的检索报告有差别吗？ 2. 检索报告是否需要盖公章？
		","已拨打电话回复咨询人。PCT检索报告可以用于办理发明专利优先审查业务。
		
		"
13,股权质押,深圳市市场和质量监督管理委员会,2017.03.02,2017.05.11,"您好！请问，我想办理深圳某企业的股权质押登记 ，该质押合同的主合同是我们与非深圳地区的企业签订的收益权回购贷款合同，请问这种情况会不会影响在深圳办理深圳企业的股权质押登记？谢谢！
		","2017-3-13日9:32分已电话回复：股权质押登记，只收股权质押其他合同不收，市民中心20号窗口有范本。市民表示满意。
		
		"
14,公司的注册地址变更,深圳市市场和质量监督管理委员会,2017.03.15,2017.05.11,"领导好！我们是深圳市泰瑞医药有限公司，因公司发展需要，需要变更公司的注册地址，药品经营许可证和营业执照都要变更，请问药品经营许可证和营业执照的变更，需要先走哪一步？
		","已致电市民，市民已了解。
		
		"
15,进口药品通关备案,深圳市市场和质量监督管理委员会,2017.02.16,2017.05.11,"参比制剂生产国和上市国不同，原产地证明是否可以由上市过出具
		","已回复市民，请办结。
		
		"
16,公司专利转账缴费,深圳市市场和质量监督管理委员会,2017.03.14,2017.05.11,"申请材料：银行进账单复印件和交费清单不明白这两样是什么东西，公司对公转账只有只有网上转账凭证
		","您可通过国家知识产权局专利缴费信息网上补充及管理系统-银行补充缴费信息填写所要缴交的专利费用种类，网址链接如下：http://fee.sipo.gov.cn/ 如有疑问可电话咨询国家知识产权局深圳专利代办处，电话：26506102
		
		"
17,备案集中办公区,深圳市市场和质量监督管理委员会,2017.03.09,2017.05.11,"请问： 1.设立众创类型的公司需要什么条件？ 2.什么企业可以申请备案集中办公区，需要什么条件或资质，应向什么部门申请，流程如何？ 3.对于众创类型公司深圳市是否相应的扶持奖励政策？以上问题是否有相关的政策文件，如有，请提供查看指引或链接。
		","众创类公司可按一般企业设立，无需审批，流程和材料见我委网上指南。
		
		"
18,申请美国商标资助,深圳市市场和质量监督管理委员会,2017.03.03,2017.05.11,"我注册了两个美国的商标,想问下申请资助要怎么申请,资助的金额有多少?
		","请根据境外商标注册资助办事指南办理资助申请,网址链接如下：http://www.szscjg.gov.cn/zscq/fwsx_55203/sb_55209/201312/t20131209_2263673.htm
		
		"
19,工商变更,深圳市市场和质量监督管理委员会,2017.02.11,2017.05.11,"股权变更（公证处是在现场办理的）如何操作？股东信息变更怎么没有编辑入口？
		","于2017年17：10回电告知市民具体操作流程，市民表示法人和股权一起变更。此件可办结
		
		"
20,关于深圳标准专项资金审请书,深圳市市场和质量监督管理委员会,2017.03.15,2017.05.11,"我在申请时填写的是电子行业标准的申请，为什么提交后打印出来的报表是国际准制定、修改项目？
		","已电话回复张少波 1.属于系统问题已报系统开发部门修正 2.行业标准不符合第一批申报范围，目前暂不予以受理
		
		"
21,老粥记粥铺何时可办理食品许可证,深圳市市场和质量监督管理委员会,2017.03.14,2017.05.11,"3.2已提交老粥记粥铺办理食品许可证的材料，但是迟迟未见相关同事过来检查，奈何房租、水电各方面很贵，还请催促下，谢谢。
		","已于2017年3月16日电话回复当事人。
		
		"
22,国内实用新型专利以及发明专利资金补助申请咨询,深圳市市场和质量监督管理委员会,2017.03.17,2017.05.11,"您好, 关于专利申请资金补助想咨询如下几个问题: 1,据了解,目前深圳各个地区申请专利资金补助的类型与金额都不一样,如果专利权人申请地址是南山区的可以申请实用新型专利和美国发明专利资金补助吗? 2,以个人或者企业名义申请专利资金补助的需要符合的条件是否一样?具体需要满足哪些条件才能申请? 3,如果能申请美国发明专利资金补助,具体要提前准备或者提交哪些材料? 期待您的答复,谢谢！
		","已电话回复咨询人。
		
		"
23,关于集装箱堆场堆高机操作证,深圳市市场和质量监督管理委员会,2017.03.17,2017.05.11,"集装箱堆场 堆高机操作证，是要Q8还是N2，还是说2样都可以开，想问下我才好去考证，麻烦了，谢谢.回复可以邮件给我吗
		","集装箱堆场吊运集装箱设备一般有三种：第一种轮胎式集装箱门式起重机（俗称场桥），需取得桥门式起重机司机证（Q4）才能操作；第二种集装箱正面吊运起重机（俗称大象），吊运重装集装箱，需取得流动式起重机司机证（Q8）才能操作；第三种集装箱叉车（俗称麻鹰）堆垛空载集装箱，需取得叉车司机证（N2）才能操作。
		
		"
24,股权质押登记,深圳市市场和质量监督管理委员会,2017.03.09,2017.05.11,"问题：1、股权质押登记是否需要带主债权合同？2、股权质押合同模板是否有要求或提供模板？
		","2017-3-19上午9：12分电话回复：只收质押合同，市民中心20号窗口有模板。市民表示满意。 
		
		"
25,个人工作室,深圳市市场和质量监督管理委员会,2017.02.19,2017.05.11,"请问登记注册的（科技工作室）可以进行经营哪些范围？可否设立股东联名登记？
		","经营范围自行申报；可联合登记。
		
		"
26,关于深圳泽石道瑞投资管理有限公司经营异常信息移出的咨询,深圳市市场和质量监督管理委员会,2017.02.23,2017.05.11,"我司泽石道瑞投资管理有限公司已于2017年2月21日补报2015年年报，并且网站上已经显示异常信息移出。但我司于2017年2月23日在前海e站通服务中心办理更换法人兼总经理业务时，工作人员反馈他的下一环节（南山局）以“该企业未上报2015年报，经营异常信息”为由驳回。请问我该怎么解决这个问题？是否需要公司人员至南山局哪个业务窗口？提交哪些材料？还是可以通过网上处理？处理结束后是否会告知我司？谢谢！
		","您好：已收到您之前12315反馈的问题，查询深圳泽石道瑞投资管理有限公司经营异常信息已经移出，重新申请变更即可，当时是异常名录提交移除申请未通过导致被驳回。如有其他问题项需咨询,欢迎拨打系统技术咨询平台热线12315转3再转3.（深圳市市场和质量监督管理委员会）
		
		"
27,个人工作室,深圳市市场和质量监督管理委员会,2017.02.19,2017.05.11,"请问登记注册的（科技工作室）可以进行经营哪些范围？可否设立股东联名登记？
		","经营范围自行申报；可联合登记。
		
		"
