889,临时排水证怎么延期,深圳市水务局,2017.04.06,2017.04.17,"项目的临时排水证6月就要到期了，我要怎么去办理延期呢？
		","已电话联系咨询人郭小姐，经了解，该咨询人申请办理建设项目城市排水许可，已电话告知申请材料及办理流程，咨询人表示已了解。
		
		"
906,不锈钢水管1,深圳市水务局,2017.04.09,2017.04.17,"薄壁不锈钢水管既然经过了第三方检测机构检测，能否公开第三方检测结果，自来水在薄壁钢管内停留 12小时，24小时之后 ，水中的镍离子含量是否超标？关于镍过敏的资料可以百度 https://wenku.baidu.com/view/62ebf723ccbff121dd368351.html http://baike.asianmetal.cn/metal/ni/health.shtml 镍是人体必需的生命元素，在人体内含量极微，正常情况下，成人体内含镍约10mg，血液中正常浓度为0.11μgNi. ml-1。在激素作用和生物大分子的结构稳定性上及新陈代谢过程中都有镍的参与，人体对镍的日需要量为0.3mg。镍缺乏可引起糖尿病、贫血、肝硬化、尿毒症、肾衰、肝脂质和磷脂质代谢异常等病症。镍同时也是最常见的致敏性金属，约有20%左右的人对镍离子过敏，过敏人群中女性患者人数高于男性患者，在与人体接触时，镍离子可以通过毛孔和皮脂腺渗透到皮肤里面去，从而引起皮肤过敏发炎，其临床表现为瘙痒、丘疹性或丘疹水泡性皮炎和湿疹，伴有苔藓化。一旦出现致敏症状，镍过敏能无限期持续。 
		","目前，深圳市优质饮用水入户工程所有的管材均符合国家标准规定，且在施工方采购的过程中，需要多方送检，由专业机构组织对管材统一检测，管材合格率高于97%，不存在不合格管材进入用户小区的现象；在施工完毕后，由区环保水务局组织对用户水质跟踪检测5次，全分析检测1次，全部合格后方可竣工验收。请用户放心使用。已回复
		
		"
1299,断断续续停水甚至没水用。,深圳市水务局,2017.03.30,2017.04.07,"住8楼最近水老是断断续续。不分时间段。晚上十一二点都停水。这什么情况
		","经水务集团查实，贸大院经济开发大厦为水务集团抄总表小区，表后管网由物业管理单位负责维护，目前初步推断为用水高峰期导致水压不足，建议用户向物业部门反映，申请优质饮用水入户工程对小区管网进行统一改造，可有效改善用户水压不足的问题。
		
		"
1364,水費及排污費繳交問題,深圳市水务局,2017.03.29,2017.04.07,"我以上單位的水費一向由管理处在每月收管理費時一起收取。現由於在聘請管理公司的間題上出現司法糾紛，管理費未能繳交，亦影響水費及排污費的繳交。請問是否可申請水費及排污費的獨立帳户?
		","经水务集团反馈，用户所述小区为水务集团抄总表小区，由物业管理单位负责向用户收费。关于用户想独立账户的问题，需要物业单位和水务集团进一步沟通抄表到户的事宜，按照水务集团接管的验收要求对管网及供水泵房、水箱等构筑物进行改造，全部符合接收条件后，方可抄表到户。已回复
		
		"
1612,建设项目动土面积少于1万平米，是否仍需编制水土保持方案报告表,深圳市水务局,2017.03.24,2017.03.31,"深圳市信息管线有限公司是我市全资国有企业，经市政府授权，我司对深圳市通信管道进行“统一规划、统一建设、统一管理”，是我市通信管道公共服务平台。我司主要是在全市的市政道路上的人行道建设通信管道，工程量及动土面积相比其他市政工程项目微乎其微。按照广东省2017年1月1日新颁布施行的水保条例，是否仍需编制方案报告表！
		","已电话与投诉人沟通，将省水土保持条例规定征占地面积1万平方米以下且挖填土石方总量1万立方米以下项目水土保持方案可免予审批事宜告知，同时要求其做好水土保持工作，按时向水务主管部门报告开工信息，已将市水保办所拟的申请免予审批的资料发送到申请人邮箱。
		
		"
1664,水土保持方案审批公示情况,深圳市水务局,2017.03.23,2017.03.31,"2017年1月份和2月份的深圳市生产建设项目水土保持方案审批情况什么时候可以看到。谢谢
		","已电话联系投诉人，告知深圳市水务局生产建设项目水土保持方案行政许可信息查看方式，并将详细内容发送到投诉人邮箱，投诉人表示同意。告知内容如下：1、可通过深圳市水务网-信息公开-信用信息双公示 查询，该信息保持及时更新；2、通过深圳市水务网-办事服务-便民信息-水土保持-水土保持方案审批查询，该栏目为月度审批信息汇总，2017年1月、2月审批汇总信息现已公布。3、通过微信关注深圳水务公众号，点击下方为民办事-行政审批查询，该信息会及时更新。
		
		"
1665,污水接管问题,深圳市水务局,2017.03.22,2017.03.31,"您好，我想咨询下深圳市龙岗区布吉街道吉华路343号的污水现状是否可以接入布吉污水处理厂进行处理。
		","吉华路污水可通过连接布吉河截污箱涵排往布吉污水厂，已将有关情况电话与咨询人沟通。
		
		"
1706,最近频繁停水,深圳市水务局,2017.03.25,2017.03.30,"最近每到周五与周六凌晨开始停水，也没有通知对企业造成很大影响，望该部门提前通知，以及说明频繁停水原因。
		","经核实，该片区目前供水正常。已回复投诉人。
		
		"
2126,市政供水主管入户水压小，住户水流小，形象正常生活！,深圳市水务局,2017.03.14,2017.03.21,"你好，我是新装修住户，住在3B3A房，房间水流小，师傅测量三楼水井房主管水压在1.2压强左右，管理处说找你们解决！望贵司来人与管理处共同探讨解决，谢谢！
		","经水司核实，投诉人所述小区为水司抄总表小区，表后由物业管理部门负责维护，已建议用户想物业部门反应相关水压不足情况，并建议物业部门向区水务主管部门申请优质饮用水入户工程。已回复投诉人。
		
		"
2143,出租房水费收费标准,深圳市水务局,2017.03.14,2017.03.21,"想请问一下，是深圳所有的出租房都是按照商业用水的收费标准吗？
		","根据《关于调整我市原特区外等区域自来水价格的通知》（深发改〔2012〕579号）, 从2012年6月1日起，原特区外大部分地区供水水价进行了调整，居民自来水水价基价部分调整至2.3元/立方。具体明细可以参阅市发改委网页：http://www.szpb.gov.cn/zwgk/tzgg/201205/t20120531_1919786.htm。建议首先与房东核实，居住地的用水指标是否尚未调整，导致缴纳了超基价部分水费。如果属实，可以建议房东到供水企业对用水指标进行调整，。如果核实是房东个人的乱收费行为，建议联系市物价主管部门进行反映，电话12358。
		
		"
