03-26 20:52,1481535671,orisun8998,0,"冷却很快的，过不了一个月就忘了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heng-5670fca4fa.png"" style=""width:1em;height:1em;""></span>",https://tva4.sinaimg.cn/crop.0.0.180.180.180/584e70b7jw1e8qgp5bmzyj2050050aa8.jpg
03-25 23:44,1906798045,疾风大嘴狼,0,不出事故还有个原因：也许设计院余量选的比较大,https://tva4.sinaimg.cn/crop.0.0.180.180.180/71a76dddjw1e8qgp5bmzyj2050050aa8.jpg
03-25 20:53,3191692647,memory-12345,0,原来如此,https://tva3.sinaimg.cn/crop.20.13.192.192.180/be3d5d67tw1ejdkp8hxgjj206o08w3yt.jpg
03-25 18:10,1217673001,快去救赖宁,0,"回复<a href='https://m.weibo.cn/n/焕然的我'>@焕然的我</a>:现在电力设计院的余量基本上都是国标的两到三倍，普通工民建没这么财大气粗啊<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;""></span>",https://tva1.sinaimg.cn/crop.0.0.1080.1080.180/48943729jw8esyvkna2rgj20u00u0k0c.jpg
03-24 16:54,2502146784,楚材_,0,回复<a href='https://m.weibo.cn/n/点赞小手表'>@点赞小手表</a>:你更好、更厉害,https://tva2.sinaimg.cn/crop.0.0.180.180.180/9523bae0jw1e8qgp5bmzyj2050050aa8.jpg
03-23 11:23,5615121927,奶糖拌嘴,0,与其在意民意会不会随着时间的长短逝去倒不如抓紧时间排除安全隐患和更换不合格的电缆，政府应该彻底查处招标过程中的腐败问题，莫让本是惠及民生的工程成了不法分子和贪官污吏牟取利益的手段。,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/00680tIHly8fcykbj7pl3j30ro0ro0u6.jpg
03-22 22:07,3081739143,仰望你的深渊,0,回复<a href='https://m.weibo.cn/n/煎炸芝麻叶'>@煎炸芝麻叶</a>:必须的。我就是干这行的。。,https://tva4.sinaimg.cn/crop.0.0.180.180.180/b7af9b87jw1e8qgp5bmzyj2050050aa8.jpg
03-22 22:07,3166008453,煎炸芝麻叶,0,回复<a href='https://m.weibo.cn/n/巴啦啦小膜仙'>@巴啦啦小膜仙</a>:成都？,https://tva4.sinaimg.cn/crop.0.0.180.180.180/bcb57485jw1e8qgp5bmzyj2050050aa8.jpg
03-22 22:06,3166008453,煎炸芝麻叶,0,回复<a href='https://m.weibo.cn/n/仰望你的深渊'>@仰望你的深渊</a>:要到重大这个标准……这个标准需要一定量的死亡人数重伤人数损失金额的,https://tva4.sinaimg.cn/crop.0.0.180.180.180/bcb57485jw1e8qgp5bmzyj2050050aa8.jpg
03-22 20:50,3866486863,吃货的咸鱼,0,回复<a href='https://m.weibo.cn/n/BuzhangG'>@BuzhangG</a>:他分别说的以北和以西吧？郑州西北方向？长治？延安？鄂尔多斯？郑州西北方向到底有几个城市？,https://tva1.sinaimg.cn/crop.0.0.1080.1080.180/e675e84fjw8erlf9ibhx9j20u00u0myt.jpg
03-22 16:14,5110351273,会游泳的游胖子,0,回复<a href='https://m.weibo.cn/n/剑兰舞风'>@剑兰舞风</a>:哈哈，阁下公务员吧?,https://tva1.sinaimg.cn/crop.0.0.720.720.180/005zQvOxjw8efk0epcezfj30k00k00tj.jpg
03-22 16:08,5776386336,肛肠外科孙医生,0,工程设计都有余量的，90的用75的顶上，发热量相差20%，使用到寿命期限都是没问题的。否则厂家不敢这么搞的，这种节省成本属于一旦出事百分百被查出来的。 另外国内电缆制造业乱象就更不用提了，也没人管。。。。,https://tva4.sinaimg.cn/crop.0.0.1002.1002.180/006iV7Xyjw8f94jsvewf4j30ru0ru40j.jpg
03-22 14:11,3809972159,不知不觉没了名字,0,带病运行不一定，我觉得设计指标冗余度高是普遍现象，估计首先是不满足设计冗余度指标。,https://tvax3.sinaimg.cn/crop.86.0.250.250.180/e3178fbfly8fee74bls6fj20an0ci0sy.jpg
03-22 12:56,1400013564,shenxiongsx,0,回复<a href='https://m.weibo.cn/n/猫头鹰快艇'>@猫头鹰快艇</a>:审核审定的老同志没给他提意见？,https://tva1.sinaimg.cn/crop.0.0.180.180.180/537282fcjw1e8qgp5bmzyj2050050aa8.jpg
