编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
33451,关于吐痰桶,深圳市城市管理局,2007.03.01,2007.04.10,"我公司是一家专业生产环卫设备的公司,目前深圳呼吁大家不要随地吐痰,但是现在整个深圳公共场所都无吐痰装置,我公司曾经为四川绵阳的公共场所提供过类似的产品,为了美好的深圳明天跟没好,请选择我公司的,吐痰专用箱,有需求,请与我联系.
		","谢谢您对我们工作的支持。如果有城市管理方面的问题请您致电12319免费热线。谢谢
		
		",1.5260436958541845e-07
29207,公园收费情况,深圳市城市管理局,2009.02.21,2009.02.25,"你好: ?? 我想咨询一下深圳的公园收费,我记得深圳的大部分公园都是免费进入的,如里面有展览或游玩相目再另行收费.但今天在樟树布公园进入的时候却要求交2元门票?而且没有票据,我想问一下是否是存在乱收费现象.该收费人员坐在进公园门口没有穿任何工作服,旁边有另一任穿制服的,当有人不交费时就过来出声.我想问一下这个公园不是社区公园吗?里面一些健身器及小孩滑梯这些应该免费给当地居民使用,里面围起的的篮球场等运动场所再另行收费的.
","该公园不属市政公园,请转物价局.
",1.880448056157391e-07
5804,第34次投诉后海大道龙城路东段商户占道经营乱摆卖粤海城管不作为！,深圳市城市管理局,2016.12.01,2016.12.01,"这已经是第34次投诉同一地方，后海大道龙城路东段（靠育德佳园一侧）商户占道经营，每天从早到晚，菜篮、货架、桌椅、煤气炉、柜台、案板摆满整个人行道，供行人走的路剩下1米不到，导致污水横流，卫生脏乱差，每天粤海城管队就来一个小时，做做样子，我投诉这么多次u，没见任何改进！！！
		","您好,南山区粤海街道办事处回复：我队已派队员前往查处并整治，已清理完毕，今后我队在上班时间段内加强该处的巡查与整治。如需咨询情况请拨打12319。谢谢您的支持！
		
		",2.1011739859133627e-07
19821,布吉下水径新村和长龙新村垃圾遍地，污水横流,深圳市城市管理局,2015.06.02,2015.06.10,"布吉下水径新村和长龙新村垃圾遍地，污水横流，车辆乱停乱放，是整个布吉”脏乱差”的典型，你们领导不能光到布吉污水处理厂上盖公园走一圈就觉得整个布吉已经和布吉污水处理厂上盖公园一样干净了， 就在龙岗政府网站宣布布吉已经摆脱”脏乱差”的帽子了。 我们群众的眼睛是雪亮的，是不可能买你们账的。这样子作秀是不得民心的。 希望你们领导们能放下官老爷的架子， 直面问题， 真的到下水径新村和长龙新村来走一走，最好能带上盒饭，边走边吃， 亲身感受一下。 
		","布吉市政服务中心(城管办)回复：我单位接到举报后，即对负责清扫此辖区的清扫人员进行了批评教育，要求他们加强日常清扫的保洁工作，现有垃圾的地方都已经清扫干净。如需咨询情况请拨打12319。谢谢您的支持。
		
		",3.565554810291971e-07
29229,城管可否文明执法,深圳市城市管理局,2009.02.20,2009.02.23,"昨天（2.19)晚上九点左右，我路过福田岗厦地铁A出口时，刚好碰到城管在此执法，了不得，一群治安联防队员同城管一起，跟日本人进村一样，大吼大叫，把一些在此摆地摊的人搞得鸡飞狗跳，还抢人东西，现场乱七八槽，比土匪还土匪。 ??? 政府不是一直要求文明执法吗？为什么执行到基层是这个样子，城管都这样工作，政府的行象在普通老百姓眼里会成什么样？我看那些摆地摊的人也没干什么违法乱纪的事，无非就是乱摆卖，比偷抢强多了，至少他们是自食其力。建议政府是否可以在一些社区、地段设立一些专门区域给那些摆地摊的人，象征性收取一些费用，这样这些摆地摊的人也不会再乱摆乱卖了。
","已转信访办公室,转办函087.
",3.858766025599536e-07
7450,临海大道与妈湾大道交叉路口高架桥下脏乱差,深圳市城市管理局,2016.10.11,2016.10.11,"该处紧邻保税区围网，为政府公共绿地，长期被非法占用，乱搭建、乱停车、堆存建筑垃圾。我们多次向南山区城管局、前海管理局、12319投诉，虽有答复和处理，但脏乱差依旧，与大前海光辉形象严重不符。
		","您好,南山区南山街道办事处回复：针对市民反映临海大道与妈湾大道交叉路高架桥下堆放建筑垃圾，已责令施工方对桥下建筑垃圾进行了清理，对于停车场我队工作人员现场在监督负责人清理，今后会加强监管。如需咨询情况请拨打12319。谢谢您的支持！
		
		",5.791567144752818e-07
5864,供水中间层的“垃圾处理费”代收的手续费,深圳市城市管理局,2016.11.28,2016.12.01,"请问，因客观原因，过了今年的“特区内垃圾处理费的供水中间层代征收手续费结算工作”的时限，现在或今后还有机会再重新申请么？
		","您好，上述情况可咨询深圳市环境卫生管理处，电话：82236072。谢谢！
		
		",1.1356408833318454e-06
7020,关于小区垃圾处理,深圳市城市管理局,2016.10.27,2016.10.27,"请问在所住的小区交过垃圾处理费后，所丢弃的垃圾物业应该自己处理么？例如废旧的沙发，我们居民自己不知道怎么丢弃处理，物业又不管，城管局关于这方面有没有什么管理的办法？谢谢
		","您好，上述情况可咨询深圳市垃圾分类事务管理中心，电话：22380865。谢谢！
		
		",1.5035704042931641e-06
29048,谁来管管八卦一路这些卖唱的？,深圳市城市管理局,2009.03.16,2009.03.17,"谁来管管八卦一路这些卖唱的？在八卦一路食街路段天天晚上都有几个唱歌的人在卖唱，每晚从8点到凌晨2点左右都没离开，期间它们自带的大功率音箱发出的噪音让人简直无法忍受，晚上正是大家休息的时候，几年来一直被这些卖唱人发出的噪音吵得根本无法正常睡眠，鹏盛村居民长期向城管投诉，但一直得不到治理，你们城管到底是干什么的？纳税人的权益一点都得不到你们的保护，你们还配做一名城市管理者吗？
","您好,您的投诉我们已经受理。受理编号为:深城管2009字第105603号。如需咨询情况请拨打12319.谢谢您的支持。
",1.8497384717264254e-06
29041,谁来管管八卦一路这些卖唱的？,深圳市城市管理局,2009.03.16,2009.03.17,"谁来管管八卦一路这些卖唱的？在八卦一路食街路段天天晚上都有几个唱歌的人在卖唱，每晚从8点到凌晨2点左右都没离开，期间它们自带的大功率音箱发出的噪音让人简直无法忍受，晚上正是大家休息的时候，几年来一直被这些卖唱人发出的噪音吵得根本无法正常睡眠，鹏盛村居民长期向城管投诉，但一直得不到治理，你们城管到底是干什么的？纳税人的权益一点都得不到你们的保护，你们还配做一名城市管理者吗？
","您好,您的投诉我们已经受理。受理编号为:深城管2009字第105603号。如需咨询情况请拨打12319.谢谢您的支持。
",1.8497384717264254e-06
29053,谁来管管八卦一路这些卖唱的？,深圳市城市管理局,2009.03.16,2009.03.17,"谁来管管八卦一路这些卖唱的？在八卦一路食街路段天天晚上都有几个唱歌的人在卖唱，每晚从8点到凌晨2点左右都没离开，期间它们自带的大功率音箱发出的噪音让人简直无法忍受，晚上正是大家休息的时候，几年来一直被这些卖唱人发出的噪音吵得根本无法正常睡眠，鹏盛村居民长期向城管投诉，但一直得不到治理，你们城管到底是干什么的？纳税人的权益一点都得不到你们的保护，你们还配做一名城市管理者吗？
","您好,您的投诉我们已经受理。受理编号为:深城管2009字第105603号。如需咨询情况请拨打12319.谢谢您的支持。
",1.8497384717264254e-06
4420,西丽九祥岭加油站旁益众生鲜超市长期占道经营,深圳市城市管理局,2017.01.23,2017.01.24,"南山区西丽九祥岭加油站旁益众生鲜超市，庆丰隆百货长期挤占道路、设施简陋、卫生脏差，交通无序的状况，不仅破坏市容、阻塞交通、污染环境，同时也直接影响着我市的对外形象和城市品位。和城管人员“打游击”，面对检查，还和城管人员称兄道弟，城管来了，不慌不忙慢悠悠地将摆在路中间的挡口收到店内，城管人员走了不到3分钟，又全部搬到路中间占道经营，简直将伟大领袖毛主席的战术发挥到淋漓尽致，敌进我退，敌退我进，叫卖声就像杀猪一样，震耳欲聋。
		","您好,南山区西丽街道办事处回复：接到数字化案件后我队十分重视，已派我队执法人员前往现场进行处理，并去现场对该问题进行清理，现已清理完毕，我队将加强此处的巡查，保证市民有良好的环境。如市民有其他问题，请联系西丽执法队电话：26528504。如需咨询情况请拨打12319。谢谢您的支持！
",2.119636169251038e-06
28966,一个死亡边缘人的心声,深圳市城市管理局,2009.04.01,2009.04.01,"??? 2009年2月4日，我因公事去了火车西站，办完事后在回公司的路上，由于最先是认错了人，而停车招呼时才知道他们是因坐不到车回西丽，这时我刚好是回梅林公司，同时也会路过西丽，他们就希望我拼车顺路带他们回去，我当时想大家都是出门在外不容易，所以就答应了他们，但并没有和他们讲过价格，而上车时他们问过我关于价钱的事，我却实也回答过他们：“我是顺路回公司，你们随便给点油费吧”。不过当上车时我发现他们有五人，我是一台小车是不准坐五人的，所以就叫他们下车，这时南山运政部门来了，说我是非法运营将我的车扣了。 ????由于这事我不服，并且由于家庭相当困难，我来深二十年也一直没有从事过违法行为，所以我要求了听证，听证后的处理结果于今日知道，还是认定我属非法，我觉得这事很冤好无助：一是我是有正当职业的人，而当天去西站也是了公事，从没从事过非法的事，并且有我公司当时的出门条和考勤卡为证；二是我实属于一遍好心，想北朝鲜他们顺路带回家，想不明白，做好事反而成了犯法？三是我家确实很困难：1、一家三个老人共七个人吃饭全靠我一个人的工资；2、受5、12影响，家里房屋变成危房后三老人一直还居住在里面，而我没力能重建，当地政府帮不到我，而今居住了二十年的政府有些部门却又把我向死路里推！3、在深建设二十年后，由于其它原因至使我现在一家三口人还居住在一个十几平方米的一个小房间里，没有一样向样的家具，小女儿已十四岁了还同我们同住，这样的家庭深圳有多少？这个我看到发展起来并且工作了二十几年的城市又给了我们什么帮助？又有多少人了解我们这些来至农村的若实建设者的生活和困难？4、可能是工作关系所至二脚站立时间久后就痛，这了减少天天上班挤公交时的病痛，才向别人借钱买了台车，谁知却变成我走向死亡之路的工具。 ??? 深圳本是一个很有爱心的城市，也是一个法制社会，但有的人确利用职务之便，把大把大把的钞票装进了自己的口代，当我车扣后就有好几个人来好心的帮我取车，他们收费是1--2万元，或许是我不相信他们，相信政府才至使到今天我的车还没有拿过来，而还要三万元的罚款，而后面真正非法运营被扣的车交给别人一二元后早就放车了（有证据）。相不通：公理何在？？？？？？！！！！！！谁能帮帮我，我现在该怎么办？？？
","您好,此投诉件涉及的内容不属我局管辖范围,请找其他部门处理.
",2.3076521309395304e-06
33851,龙珠花园小区内违建没有依法拆除，反而装修抢建越来越火,深圳市城市管理局,2006.11.22,2006.12.08,"布吉龙珠花园明珠苑2栋后的一栋6层违法建筑装修抢建快两个月，投诉到龙岗区政府一个月了，至今没有任何处理，也没有政府相关部门管管，反而装修抢建越来越火，每天早六点到晚六点都在施工。此处的违建严重违反了深圳市城市规划和房地产开发相关规定，希望市政府高度重视并拆除违法建筑和严格惩罚不良开发商。
		","您的投诉我们已经受理，请无需要过多的重复投诉。谢谢。如有疑问请拨打12319。
		
		",4.4913365863097354e-06
33849,龙珠花园小区内违建没有依法拆除，反而装修抢建越来越火,深圳市城市管理局,2006.11.21,2006.12.08,"布吉龙珠花园明珠苑2栋后的一栋6层违法建筑装修抢建快两个月，投诉到龙岗区政府一个月了，至今没有任何处理，也没有政府相关部门管管，反而装修抢建越来越火，每天早六点到晚六点都在施工。此处的违建严重违反了深圳市城市规划和房地产开发相关规定，希望市政府高度重视并拆除违法建筑和严格惩罚不良开发商。
		","您的投诉我们已经受理。如需咨询请拨打12319。
		
		",4.4913365863097354e-06
33848,龙珠花园小区内违建没有依法拆除，反而装修抢建越来越火,深圳市城市管理局,2006.11.21,2006.12.08,"布吉龙珠花园明珠苑2栋后的一栋6层违法建筑装修抢建快两个月，投诉到龙岗区政府一个月了，至今没有任何处理，也没有政府相关部门管管，反而装修抢建越来越火，每天早六点到晚六点都在施工。此处的违建严重违反了深圳市城市规划和房地产开发相关规定，希望市政府高度重视并拆除违法建筑和严格惩罚不良开发商。
		","您的投诉我们已经受理。如需咨询请拨打12319。
		
		",4.4913365863097354e-06
33850,龙珠花园小区内违建没有依法拆除，反而装修抢建越来越火,深圳市城市管理局,2006.11.22,2006.12.08,"布吉龙珠花园明珠苑2栋后的一栋6层违法建筑装修抢建快两个月，投诉到龙岗区政府一个月了，至今没有任何处理，也没有政府相关部门管管，反而装修抢建越来越火，每天早六点到晚六点都在施工。此处的违建严重违反了深圳市城市规划和房地产开发相关规定，希望市政府高度重视并拆除违法建筑和严格惩罚不良开发商。
		","您的投诉我们已经受理，请无需要过多的重复投诉。谢谢。如有疑问请拨打12319。
		
		",4.4913365863097354e-06
28911,村委收取治安管理费和垃圾费,深圳市城市管理局,2009.04.08,2009.04.09,"各领导你们好！ ???? 我是来自外省得一名普通打工者，凭着自己所学专业（摄影）和多年得工作经验，已经非常熟练地掌握了这个行业，而且自己非常喜欢这个行业，（从化妆到拍照经常给客人认真服务），客户地好评，使我萌生了自己做个工作室就能更好更方便周围地客人，也免了自己到离家人较远地市区去上班。 09年9月在沙井上星油厂路开了一家摄影店，一开始赶上办理居住证生意还可以，没几个月就赶上经融危机，现在周围人很少，生意都是一些熟客来照顾，淡了好多，为了坚持能和大家一起挺过危机，我向家人借款交了房费。 ? ? 可最近老来村收各种费地，以村委地名义，治安管理费每月30元，一次要交一个季度，还有卫生费也是一样，几样下来就要我们这个月地生活费了，不是不想交，而是有点力不从心，（我们开业不几天就丢了两台电脑，也没见到有治安队地来问了就让打110了，110过了半个钟来了，来了也就登记一下，也半年了没结果），我不知道政府是不是有这方面地条例和管理规定呢？ ?? 我们老乡有再别地村做地，他们都说没收过治安和卫生费，他们地卫生还有专门地垃圾处理站处理。 ??虽是件小事，想咨询有关领导我们到底该不该交
","您好,您投诉村委收取治安费和卫生费的事项不属城管管辖范围.建议您向宝安区政府投诉.谢谢.
",5.71478826372207e-06
32297,无证照经营,深圳市城市管理局,2007.11.13,2007.12.21,"您好！ 福田区福星路福宁街59号（日福烤吧），原身只是一间小卖店，现在改做烤吧，此店白天关门，晚上营业，特别是在晚上11至01点时特别吵闹。晚上给周边居民造成很大的影响！盼有部门查办！
		","您的投诉我们已经受理，受理号为：3089521。如需咨询办理情况请拨打12319。谢谢您的支持。
		
		",5.7638853345753915e-06
28897,新洲7街和新洲二路乞讨者严重扰民,深圳市城市管理局,2009.04.12,2009.04.13,"??? 您好，我住在新洲。在新洲7街和新洲2路交界处，一直有乞讨者严重扰民。他们一天到晚的在那里摆放上功率很大的音箱，播放歌曲，不时还乱唱一阵。每天他们都从早8点到晚上9点半左右一直在那里唱。他们几个好像是残疾人，真希望他们能用更文民的方式乞讨，想取得别人的同情心也不能打扰别人的正常生活吧？ ? ??? 我以前也打12319投诉过，但一直没有好转。希望有关部门能够给予帮助，我住5楼，关上阳台窗户豆不管用，每天都这样真是受不了了。 ? ??? 请城管部门救救我们吧！ ?
","您好,您的投诉我们已经受理。受理编号为:深城管2009字第223007号。如需咨询情况请拨打12319转2.谢谢您的支持。
",5.906999696159154e-06
33861,招牌,深圳市城市管理局,2006.11.24,2006.12.07,"您好，我是一个相馆职员，位于福田区岗边村，前段时间小区管理处说要检查把我们做广告用的招牌灯箱收走了，过了一个多月了，也没见还。请问，作为小区管理处，他们有权利这样做吗？有权利收走别人的东西吗？
","由于您投诉的地点不祥，我们无法受理。请您拨打12319，我们将会有工作人员接听您的投诉。
		
		",7.592417492929826e-06
33870,违章建筑该如何才能制止！！！,深圳市城市管理局,2006.11.24,2006.12.07,"南头街《丽乐美居》后面有一民房在往上加建，经南山城管现场考察是违章施工，并发放了整改通知，但施工仍然继续，请相关部门加强执法力度，确保周围市民的权益。
		","您的投诉已经受理，受理号为461142。可以拨打12319城管热线查询办理情况。
		
		",7.786090901351628e-06
33089,强砌围墙！是对的吗？,深圳市城市管理局,2007.08.03,2007.08.21,"想请问一下。在龙华的村里，有一块空地，原本是路来的，现在前面两家硬砌围墙，中间只留下一米宽的路，人走进去也难，如果万一发生火灾，谁能去救。请问你们城管是不是要管一管呢？
		","您的投诉具体地址不详。如需咨询办理情况请拨打12319。谢谢您的支持。
		
		",1.1953456510616078e-05
6931,罗湖区碧湖花园一楼商铺室外露天烧烤,深圳市城市管理局,2016.10.28,2016.10.31,"罗湖区碧湖花园一楼“兰州拉面”餐馆门口存在一家烧烤铺名为“西北带头羊烧烤”，在室外露天烧烤，肆意排放油烟，楼上住户在家中也能闻到很重的油烟味，不敢开窗，呼吸困难，休息不好，健康受到严重影响。烧烤铺与兰州拉面餐馆之间的经营关系我们并不清楚，但希望贵部门调查此一存在室外露天烧烤的事实。
		","您好,笋岗街道办事处回复：根据市民的反映，我执法队已安排队员到该处进行核查并清理了该现象，今后亦将加大对该片区的巡查力度，如日后再有的话，欢迎拨打电话：82440974.感谢对笋岗城市市容环境的关心与监督。如需咨询情况请拨打12319。谢谢您的支持！
		
		",1.2158242873150371e-05
33605,对城管执法有疑问,深圳市城市管理局,2007.02.02,2007.02.05,"店铺门前摆只称免费给路人称体重,请问要没收吗?再一个摆一个凉茶柜在店铺门前(没有超出滴水橼)这样也要没收吗?执法时可以象强盗那样吗?
		","如果您对任何城管执法人员或者执法队伍有意见欢迎打电话到12319进行投诉。
		
		",1.5278167825538702e-05
1389,布吉布沙路南湾人民医院附近路段脏乱差,深圳市城市管理局,2017.04.01,2017.04.06,"颂雅苑、祥云苑占道乱摆卖，行人通行受阻。路面卫生非常差，烧烤油烟气味重，严重影响居民生活。
		","您好,南湾综合执法队回复：我街道执法队接投诉后安排工作人员前往事发现场处置，对周边摆卖进行清理；由于乱摆卖的流动性较强，且回潮情况特殊，我队已加强辖区内的路面巡查和清理；感谢市民对我队工作的支持与监督，如有投诉，请第一时间致电我队24小时投诉电话：13760141411，谢谢。如需咨询情况请拨打12319。谢谢您的支持！
		
		",1.8918899847952808e-05
4505,深圳宝安石岩街道垃圾中转站，噪音巨大，严重扰民！！,深圳市城市管理局,2017.01.19,2017.01.19,"你好，我要投诉位于石岩街道石泉大道雅怡酒店后面的河滨南路垃圾回收站，近期每天压缩垃圾的机器操作声音巨大，并且一天到晚都在运转，不间断的，垃圾压缩机的铁皮发出的摩擦和碰撞声音，震耳欲聋，严重干扰周边居民的正常生活，机器操作发出的声音巨大，不分时间段的作业，早上4/5点就开始，睡眠中的人直接被这噪音惊醒，简直无法正常生活，晚上作业的时间也很晚，有时候10/11点了还在作业，希望城市管理部门能对其进行管理，找到降低噪音的方法，还我们周边居民一个安静的生活环境，如果不能降低噪音，希望能尽快进行搬迁此垃圾站，毕竟周边都是居民住所，对面又是大的居民小区，望尽快处理，作业时间最好能安排再早上7点到晚上7点，其他时间不要作业，噪音污染太严重！！！长期生活在这种噪音环境下，会使人心情抑郁，头疼，烦躁，严重影响身心健康，希望相关部门能给予重视，非常感谢!
		","您好,石岩市政环卫组回复：市民反映石岩街道河滨南路垃圾回收站早上4、5点就开始，有时至晚上10、11点还作业噪音十分扰民的问题。到现场查看了解，我单位与相关外包公司协商，要求企业早上6点以后才开始清运垃圾，晚上9点关闭机器停运，加强堆放点周边的管理，更换机械设备尽量减少噪音，还市民美家园。如需咨询情况请拨打12319。谢谢您的支持！
		
		",4.379467665605041e-05
4513,深圳宝安石岩街道垃圾中转站，噪音巨大，严重扰民！！,深圳市城市管理局,2017.01.19,2017.01.19,"你好，我要投诉位于石岩街道石泉大道雅怡酒店后面的河滨南路垃圾回收站，近期每天压缩垃圾的机器操作声音巨大，并且一天到晚都在运转，不间断的，垃圾压缩机的铁皮发出的摩擦和碰撞声音，震耳欲聋，严重干扰周边居民的正常生活，机器操作发出的声音巨大，不分时间段的作业，早上4/5点就开始，睡眠中的人直接被这噪音惊醒，简直无法正常生活，晚上作业的时间也很晚，有时候10/11点了还在作业，希望城市管理部门能对其进行管理，找到降低噪音的方法，还我们周边居民一个安静的生活环境，如果不能降低噪音，希望能尽快进行搬迁此垃圾站，毕竟周边都是居民住所，对面又是大的居民小区，望尽快处理，作业时间最好能安排再早上7点到晚上7点，其他时间不要作业，噪音污染太严重！！！长期生活在这种噪音环境下，会使人心情抑郁，头疼，烦躁，严重影响身心健康，希望相关部门能给予重视，非常感谢!
		","您好,石岩市政环卫组回复：市民反映石岩街道河滨南路垃圾回收站早上4、5点就开始，有时至晚上10、11点还作业噪音十分扰民的问题。到现场查看了解，我单位与相关外包公司协商，要求企业早上6点以后才开始清运垃圾，晚上9点关闭机器停运，加强堆放点周边的管理，更换机械设备尽量减少噪音，还市民美家园。如需咨询情况请拨打12319。谢谢您的支持！
		
		",4.379467665605041e-05
29342,龙城街道办收黑钱乱批一户一栋来掩饰违建,深圳市城市管理局,2009.01.13,2009.01.23,"事发爱联蒲排三巷二至四号及五十号对面的二处违建，原本是村内的集体预留空地，在未经村民通过下被爱丽斯休闲中心老板占有并开工建房,曾被村民向多次投诉并请来市第一現场＜中国法治报道＞来曝光,但龙城街道办为收黑钱而乱批一户一栋，准以开工，请问我蒲排村能有合法的一户一栋吗？有沒查过这些户名是否合乎一户一栋,国土规划有主标吗？有沒问下土地的属权呀，为什么没文化能在街道办当领导？特别是整治大运会城市的时期，什么叫违建呀？凡手续不齐全也叫违建，就凭村内一张证明和街道办的批准就可乱建吗？建在马路中间也合法吗？应该也要经国土规划部门吧，不然国家成立这些部门干什么，就一个龙城街道办够了，如果是这样你们才可乱来啊！凡事也得调查调查，为何村民天天的投诉呀？还不是因土地的权属的问题吗，我村就因干部一直都是一大家族的人当，就因他们人数过半，又有钱有势，长期以来视公为私，强占集体土地，又有上头领导撑腰，我这些无力的村民能怎样呀，只有天天的向省、市、区来投诉吧，有必要时最多能投到北京或用外媒来曝光，希望有一个办事公正的领导来严正处理。
","您的投诉我们已经受理。受理号为：1579400。如需咨询办理情况请拨打12319。谢谢您的支持。
",4.6825375330072916e-05
33863,有关户外广告与店面招牌的区别,深圳市城市管理局,2006.11.24,2006.12.07,"有关部门你好：我单位在一栋二层楼高的低层商业楼内经营餐厅，在其二楼屋顶设置了单位的招牌，有些朋友提醒我说是户外广告，要报市城管局批。我想了解一下户外广告与店招牌的区别。谢谢！
","您好！有关城管局的业务您可以登陆我们的网站www.szum.gov.cn，或者致电83916931咨询。谢谢。
		
		",4.98894660706517e-05
17877,京南路91号有多个无证摊贩,深圳市城市管理局,2015.08.04,2015.08.26,"臭豆腐搞的整条街难闻的要命，还有卖油饼的，也是搞的这里很烦人，路面搞的滑，搞的人都摔跤了
		","布吉综合执法队回复：您好，接到投诉后我执法人员已到现场对乱摆卖进行驱赶和清理，由于乱摆卖群体特殊，城管工作一般主要以劝导教育为主，我人员也无法24小时在该路段定点，乱摆卖成本低，利益链大，被没收后也能较快的回潮。希望您对我们工作的理解。欢迎您拨打路面中队查处，联系电话0755-28267555.感谢你的来电，祝您生活愉快。如需咨询情况请拨打12319。谢谢您的支持。
		
		",4.997750521340549e-05
2222,东门立新路口晚上半夜小炒扰民,深圳市城市管理局,2017.03.17,2017.03.20,"东门立新路就这几天晚上管理很好，但是还有二三个小炒等到12点后来摆摊的。那炒锅在晚上特别刺耳。夜上2.3点钟还有食客在下面喝酒大声吵闹。希望继续加强管理。
		","您好,东门街道办事处回复：接到投诉后，我街道执法队已经安排队员加班过去处理，我队执法人员前往投诉地点检查，针对出现的乱摆卖，烧烤行为进行查处。日后我队将加强该路段巡逻，如有需要请拨打我队值班电话：82222001。如需咨询情况请拨打12319。谢谢您的支持！
		
		",7.190871206974592e-05
17846,龙悦居四期10B栋对面的金龙路和白龙路2个垃圾站噪音和空气污染,深圳市城市管理局,2015.08.10,2015.08.27,"是龙华新区民治街道龙悦居四期公租房小区的居民，住在靠近白龙路的10B栋楼内，自去年白龙路对面的2个垃圾站（名称分别为：白龙路垃圾站与金龙路垃圾站）开始运行以来，每日早上3、4点就开始作业，机器巨大的噪音经常吵得我们10栋的邻居们睡不着觉。特别是进入到夏天以来，每天中午开始对面垃圾的臭味就能够飘到我们的房间里来。试问下在大规模社区如此近的距离内（10B栋楼房与垃圾站隔着不到70米宽的白龙路）建2个垃圾站的话，城管部门有没有考虑过我们底层群众的健康问题呢？恳请城管局领导关注下我们底层群众的疾苦！
		","民治市政工程服务中心回复：因该区域垃圾量较大，不及时处理会影响龙悦居整个片区的垃圾清运，我中心工作现责令管养单位加强场地管理，加强场地冲洗频次和消杀作业。 如需咨询情况请拨打12319。谢谢您的支持。
?
",0.00011809583647148791
173,2017字第273775号案件后续,深圳市城市管理局,2017.05.03,2017.05.04,"上周在此平台反应太安路-东晓路路口案件（2017字第273775号案件），已于4月29日收到短信回复称已处理。然而本周以来该路段情况完全没有改善，人行道上乱停车、小贩乱摆卖、快餐店占道经营依然严重影响需要经过此处的行人。盼贵处能根治此乱象，还行人一条过道。
		","您好,翠竹街道办事处回复：我队已派队员对这里的超门线摆卖进行了清理整治，并安排人员在这路段进行守点。也欢迎市民来电监管25690019，谢谢。今后我队将加强巡查监督，一经发现，立即查处。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.0001652587131670824
6412,松岗中海西岸华府无证养狗外放扰民,深圳市城市管理局,2016.11.12,2016.11.14,"宝安区松岗中海西岸华府北区14栋2B无证养狗，每天总有几个时间段把狗不栓绳外放在楼层电梯间外公共走廊，在走廊间吠叫严重影响了楼层住户的休息，且无人监管，对经过的住户造成了人身伤害威胁。
		","您好,松岗街道综合执法队三中队回复：执法队员前往事发位置的现场时并未发现有养狗的情况，据周边群众反映，有流浪狗偶尔跑进来，但现在执法队时并未发现有狗，已交代物业管理处的人也要加强自行小区的管理。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.00018327279773389105
6797,临街晚上露天烧烤,深圳市城市管理局,2016.11.01,2016.11.02,"登良路31号16栋（如家酒店对面），临街一楼晚上露天烧烤，油烟、喧闹声等影响楼上居民健康和休息，投诉不下十次，到底是能管不能管？要不要管？
		","您好,南山区南山街道办事处回复：工作人员接到投诉后立即到现场进行整治，今后会加大整治力方度。如需咨询情况请拨打12319。谢谢您的支持！
		
		",0.00018731930858939538
28628,乱收费,深圳市城市管理局,2009.04.30,2009.04.30,"?马路两边乱摆摊，市场管理部门收费【有执法在场】后海批发市场近海路，天天塞车，这样行吗？希望有关部门能暗访一下，了解情况。已经一年多了都没见有人来管，还是不敢管。。。。。。。。。。。。。。。
","您好,您所反映的情况之前已有市民投诉,已将此情况反映给相关责任部门,相关责任部门表示,针对市民所反映的情况,将定期集中整治.谢谢
",0.0002631202914155084
