23110,咨询药品价格,深圳市药品监督管理局,2014.11.05,2014.11.06,"领导您好！我最近在南山区桃源街道平山村瑞草堂药店购买一瓶诺氟沙星滴眼液，竟花了我12元，我记得以前也没这么贵啊！想咨询这个诺氟沙星滴眼液（安徽双科药业有限公司）价格是多少呢？这家店是否存在欺骗消费者的行为呢？望领导核实。
		","您好，来信已收到。我局监管药品、医疗器械、保健食品、化妆品质量问题。您反映的情况建议找物价部门。谢谢您对我们工作的支持。
		
		"
28921,食品安全,深圳市药品监督管理局,2009.04.05,2009.04.07,"今天看到爆炸性的新闻，美国15个品牌的奶粉含有高氯酸盐，我家宝宝一直喝惠氏，不知你们对进口奶粉的检测是怎样的结果？我在网上没有看到公布结果。你们能不能对所有进口奶粉的检测结果每周公布一次？在哪可以查到深圳市场上销售的进口奶粉的检测报告？
","李宁您好！ ??? 对于您提到的进口奶粉问题，根据食品安全监管的分工，进出口食品的监管由检验检疫局把国门关，这件事情请向检验检疫局咨询。 ??? 谢谢您的来信！
"
28976,上岗证培训有关问题,深圳市药品监督管理局,2009.03.24,2009.03.30,"咨询: ??? 我是深圳高职院2007级药品营销专业的学生,于2009年2月3日自己在鲁班大厦报名参加药品从业人员--购销人员上岗证培训(暂未培训),现学校准备统一组班培训考上岗证,我希望把我的报名转到学校一起培训,不知是否可行.敬请指教. ?谢谢! ???????????????? ?黄智煜 ?
","黄智煜您好！对于您提出的问题不是很清楚，有两种情况供你参考。 ??? 1.购销员上岗证培训是一个药品行业从业人员岗前培训班，其作用主要是通过培训后取得相应资格以办理上岗证。??? 2.在深圳高职院开展的是“医药商品购销员”（其实是技能鉴定）培训班。 ??? 如有其它问题请打鉴定站咨询电话：83549370
"
28977,关于新设保健品经营点,深圳市药品监督管理局,2009.03.24,2009.03.30,"我想开一家买保健品的店： ? 请问是先去工商局注册了，还是需要现在贵局办理《保健食品经营卫生许可证》。 经询工商局，工商局认为需前置审批。盼速复。
","张先生您好：对于您提出的想开一家保健品店是要先到我局办理《保健食品经营企业卫生许可证》拿到《保健食品经营企业卫生许可证》后再到工商部门办理营业执照。如有许可方面的问题请拨打我局咨询电话：82105840、82105841
"
28978,想开凉茶店,深圳市药品监督管理局,2009.03.22,2009.03.30,"我本人想开一间凉茶店,但是不知道要办理什么手续?什么条件,要办那些证件?要去什么部门申请.
","您好！您提出想开凉茶店，应该咨询你想开的区域的卫生监督所，在卫生监督所办理。
"
29022,含三聚氰胺婴儿奶粉赔偿,深圳市药品监督管理局,2009.03.10,2009.03.20,"尊敬的领导:你好! ??? 我儿子刘宏星2007年2月27日出生,2007年6月30日在深圳市儿童医院发现患有肾结石.患病前有食用三鹿婴儿奶粉.请问是否在这次赔偿之内.? ???? 刘许安? 2009-3-10
","刘许安您好！ ??? 对于您提出的三鹿奶粉赔偿事宜，请咨询市消委会，按照有关规定咨询办理。
"
29654,请问药师岗前测试怎么报名？什么时候考试？,深圳市药品监督管理局,2008.11.09,2008.11.13,"请问药师岗前测试怎么报名？什么时候考试？
		","您可登陆深圳市食品药品监督管理局网站－网上办事－上岗证申办系统－药师考试报名-填写报名表,之后系统会生成考试时间,您考试时带好身份证,记住网上报名时设置的密码,参加考试.
		
		"
29831,执业药师注册,深圳市药品监督管理局,2008.10.09,2008.10.17,"请问: 执业药师再次注册的要求中,继续教育关于自修学分要求:3年共15分还是必须每年5分共15分?谢谢!
		","你好，由于职业药师继续教育不属于深圳市药监局培训中心受理，属广东省职业药师管理系统办理，他们的联系电话：020－37886915。
		
		"
29843,卫生许可证到期该如何,深圳市药品监督管理局,2008.10.08,2008.10.13,"我公司的卫生许可证明年４月份到期！更换卫生许可证需要那些手续
		","请您说明是食品卫生许可证还是保健食品卫生许可证。
		
		"
29872,离职,深圳市药品监督管理局,2008.10.07,2008.10.07,"请问我原来在深圳的药房上班，现在离职了，去其他城市上班，我是药师，身兼质管员和验收员，有了公司的离职证明后，我的药师证能在其他城市直接注册上岗吗？？？急急！！！！请回复谢谢
		","宁坤红：您好！您还需要与公司一起到我局技能鉴定站、行政许可业务办证大厅分别办理药师证注册信息的变更及药店注册信息的变更。咨询电话：83549370、82105840
		
		"
30008,《保健食品经营企业卫生许可证》注销 其中《授权委托书》在哪儿下载,深圳市药品监督管理局,2008.09.13,2008.09.16,"我想请问《保健食品经营企业卫生许可证》注销 其中《授权委托书》在哪儿下载
		","梁登鑫：您好！授权委托书并不要求有固定的格式。书面委托代理的授权委托书内容中载明代理人的姓名或者名称、代理事项、权限和期间，并由委托人签名或盖章即可。
		
		"
30045,食品申报,深圳市药品监督管理局,2008.09.04,2008.09.04,"你好,我司准备生产以下产品:金银花露,板蓝根冲剂,下火王冲剂,夏桑菊冲剂,金银花冲剂等食准字产品,请问如何申报?需什么资料?
		","钱云涛：您好！目前食品的卫生许可在深圳市卫生局卫生监督所办理，具体流程及要求请参照深圳市卫生局办事指南办理。（网站地址：http://data.szhealth.gov.cn/licence/）
		
		"
30198,关于福田华润万家十二人食物中毒事件处理,深圳市药品监督管理局,2008.08.18,2008.08.19,"处理结果
		","经咨询肖向明先生，其咨询的是两周前媒体报道的一起食物中毒案件处理情况。已经指引起向福田区疾病防控中心咨询相关情况。
		
		"
30202,药师,深圳市药品监督管理局,2008.08.15,2008.08.19,"请问驻店药师转药师的资料受理什么时候开始?是否要通过考核?谢谢!
		","董玉峰：您好！目前我局暂未收到广东省食品药品监督管理局关于08年驻店药师转药师考试安排的相关文件。一旦收到，我局将立即在网站予以发布。请您关注我局网站发布的通知。
		
		"
