3,强烈反对九龙山悦兴路垃圾中转站旁建大型垃圾处理场,深圳市人居环境委员会,2017.05.10,2017.05.11,"尊敬的深圳市政府领导，区政府领导：
位于深圳龙华区福城街道办龙观快速与悦兴路交汇处的悦兴路垃圾中转站，暴露垃圾，臭气晕天，堆积如山，污水横流，作为小型垃圾中功能已经完全失效，且此情况存在许久，周围居民苦不堪言。
1.2016年垃圾临时无任何环评无合法手续堆放九龙山旁边石场长达将近一年之久，民众民不聊生，苦苦投诉才清理完毕，具体有相关媒体报道而今转到九龙山前面的垃圾中转站，违规作为临时垃圾堆放点，更让人气愤的是，附近垃圾中转站的空地被开始深挖，准备填埋堆积垃圾，此空地是政府规划九年制学校福民学校，此片区的学位一直特别紧张，缺口巨大，之前承诺2017年建好，如今关乎民生问题的学校一拖再拖，福民社区小学资源奇缺，1类学生就有可能不能进入相关学区学校，此空地却被作为临时垃圾堆放点，同时龙华区有意在学校规划地规划建设大型垃圾处理场，投资3000万，据悉已经进入大型挖掘机进场，如若实行，对后期学校建设以及土地污染严重影响。
2.此垃圾中转站违规长时间堆放垃圾，长期未做清理，污水横流，未有消毒，一日一清，未按照相关垃圾中转站标准处理。
3..违规扩大面积，肆意妄为非法占用盲道与人行横道以及九年制学校建设国土规划用地，破坏植被以及公共设施，公共厕所完全被淹没阻挡，亦不能开放服务广大居民。
4..长时间堆积，酷热暴露垃圾，污水横流，蚊虫滋扰，空气中弥漫的恶臭味道，周围居民不堪其扰，此路段亦鲜少人走。
5.多次投诉，未见任何成效，依然堆积如山，实属懒政行为，相比较附近的大水坑中转站确能做到一日一清，干净卫生的垃圾中转站，住在附近居民实在疑惑不解。
6.人大代表亲自前往视察，却遭遇相关部门相互推诿，投诉回复说此地暂时作为福城辖区临时堆放点，此地方存在一个多月之久，根本没做到日产日清
7.请严查福城街道办城管部门以及相关领导的责任问题，那个领导批准如此做事，执法犯法，违规处理如此问题，渎职等等相关情况，同时懒政，垃圾一堆了之，不作为，习主席说懒政等同于贪污腐败。在其位谋其政，如果能力欠缺，请立即停职调岗，请有能力解决问题谁上岗。

基本的生存权是民众最基本的权利，却无法得到保证，深圳作为一线城市，全球化城市，垃圾问题都解决不了？此垃圾站已经造成民怨沸腾，再去修建大型垃圾处理厂，群众泣血痛心，请青天领导处理此事，还居民一方卫生，舒畅的空气。

		","您好，反映的问题已收到，经研究，城市环境卫生、垃圾收集处理等系列问题，属城管部门职责范围，请直接向市城管局反映，电话12319。感谢您对环保工作的理解和支持。
"
4,罗湖上下坪垃圾填埋场半夜扰民,深圳市人居环境委员会,2017.05.02,2017.05.11,"投诉罗湖上下坪垃圾填埋场，我居住在坂田万科第五园，经常半夜爆臭，昨天五一节假期最后一天，睡到半夜被一股刺鼻的臭味给臭醒，想想是一种什么样的体验，针对上下坪垃圾填埋场，政府是否有关停计划和时间表
		","经市环境监察支队查，深圳市下坪固体废弃物填埋场位于罗湖区清水河区域，北部毗邻龙岗区坂田街道。该场于1992年由深圳市政府投资立项，1997年10月建成运营,现为深圳市城市管理局主管的事业单位。目前下坪场是我市最大的生活垃圾填埋场，主要负责接收福田、罗湖及部分南山区的生活垃圾，占全市垃圾收运量的近三分之一。由于垃圾填埋场产生的臭气属于无组织排放，难以100％收集处理，又因地形原因，在气象条件不利时，填埋场排放的臭气对周边居民生活造成了一定的影响。下坪场臭气扰民问题一直是我市的环保投诉热点，历届市委市政府高度重视，也是市的监管重点。环保部门也一直非常重视对下坪场的监管，此次接到投诉后，环境监管人员到该场进行了检查，未发现环境违法行为。下一步，环保部门将继续加强对该场的监管，保持对该场环境执法的高压态势。四月下旬，下坪针对周边群众投诉较多的问题，5月2日接访了周边群众。信访群众参观了下坪场填埋、覆盖、除臭、抽气处理等工序的全过程，根据了解，群众对下坪的基本工作表示满意。另外，我市正在全力推进垃圾焚烧发电厂建设。3座在建垃圾焚烧发电厂计划于2018年底建成，投运后，将大幅削减进入下坪场的垃圾量，最终将下坪场转为垃圾转运、惰性垃圾和应急垃圾处理场，不再填埋原生垃圾，从根本上解决臭气扰民问题。
"
36,车辆异地环保年检,深圳市人居环境委员会,2017.05.09,2017.05.10,"你好，我想知道车辆异地环保年检委托书怎样开？网上是否可以开。还是去那个位置开。需要些撒证件
		","请致电83127235市机动车排污监督管理办公室咨询。
		
		"
37,关于深圳VOCs政策的几点咨询,深圳市人居环境委员会,2017.04.25,2017.05.10,"在2017年深圳市人民政府关于印发大气环境质量提升计划（2017—2020年）（以下简称该计划）的通知（深府〔2017〕1号）中，专门提到了“四、加大挥发性有机物VOC治理力度”这一部分，将对生产环节涉及VOCs排放的企业产生潜在影响，为了更好地使相关企业合规生产，加强对VOCs政策的理解，特咨询以下问题

1、该计划中提到，“　2017年起，全市新、改、扩建工业涂装项目全部使用低挥发性有机物含量涂料，禁止使用高挥发性有机物含量涂料。非涂装的工业项目，应使用低挥发性有机物含量原辅材料。”“推进已建成的工业涂装项目改用低挥发性有机物含量涂料。2017年3月底前，集装箱制造、汽车制造（罩光工艺除外）、自行车制造等行业全面禁止使用高挥发性有机物含量涂料。2017年6月底前，家具制造、电子制造、塑胶制品、金属制品等行业全面禁止使用高挥发性有机物含量涂料。”，请问如何定义低挥发性有机物含量涂料和高挥发性有机物含量涂料？

2、根据该计划内容，“2017年起，全市新、改、扩建工业涂装项目全部使用低挥发性有机物含量涂料，禁止使用高挥发性有机物含量涂料。非涂装的工业项目，应使用低挥发性有机物含量原辅材料。确因技术原因无法使用低挥发性有机物含量原辅材料替代的，挥发性有机物新增排放量实行现役源2倍削减量替代，建设项目环境影响评价文件报批时，需附项目挥发性有机物削减量来源说明。”，对于已建成的厂，是否存在“非涂装类的工业项目，确因技术原因无法使用低挥发性有机物含量原辅材料替代的，挥发性有机物新增排放量实行现役源2倍削减量替代”的做法呢？


3、对于已经建成的塑料制品厂（如玩具生产等），是否适用于“2017年6月底前，家具制造、电子制造、塑胶制品、金属制品等行业全面禁止使用高挥发性有机物含量涂料。”？还是可以适用于“2018年底前，全面完成现有粘合工艺及胶印、凹印、柔印、丝印、喷墨等印刷工艺生产线的低挥发性原料改造工程，禁止使用高挥发性有机物含量油墨及胶粘剂。”（塑料产品生产也涉及到印刷环节）

4、对于已经建成的塑料厂，如果因生产工艺无法在要求时限前做到全面禁止使用高挥发性有机物含量涂料，将面临什么样的后果？

5、计划中“2017年6月底前，发布涂料、油墨、胶粘剂等生产生活类产品低挥发性有机物含量限值特区技术规范，全市范围内禁止销售、使用挥发性有机物或有毒有害物质含量超过限值要求的生产生活类产品。”，其中，除了涂料、油膜、胶粘剂等产品外，其他生产生活类产品如玩具、日常用的塑料制品等产品是否将出台标准限制？

6、对于有VOCs产生的现有生产企业，如何对VOCs征收排污费？企业需要做些什么？

7、除了深圳市出台的该计划外，国家层面、省层面还有哪些需要注意的VOCs政策需要企业（主要是塑料制品企业）了解或关注？

8、深圳市还将出台哪些VOCs相关的政策、部门规章或标准规范吗？
 
为了更好地了解VOCs相关政策，问题有点多，希望得到耐心解答，非常感谢！
		","经大气环境管理处电话与咨询人进行了沟通，对相关问题进行了解答。1、关于低挥发性有机物含量涂料目前正在制定相关标准中，预计今年会发布。在标准未发布之前，建议企业选用水性、高固份、UV等非溶剂型涂料。2、对于已建成的厂，要改用低挥发性有机物含量的涂料。3、对于已建成的塑胶厂，适用于“2017年6月底前，家具制造、电子制造、塑胶制品、金属制品等行业全面禁止使用高挥发性有机物含量涂料。”4、目前塑胶行业已经有相关企业实现了低挥发性有机物含量的涂料替代，所以不存在例外情况。若在规定期限内未完成改造，讲面临相关法律法规的处罚。5、关于生产、生活类的产品，目前正在制定相关技术规范，预计年底前发布。6、由于近年来，广东省乃至全国臭氧污染不断上升，关于VOCs的治理也在不断推进中，建议及时关注环保部、广东省环保厅以及深圳市人居环境委网站，有关政策会不断推出。
		
		"
38,住宅楼下饭店噪音和油烟排放,深圳市人居环境委员会,2017.04.28,2017.05.10,"深圳市龙岗区清林路香林玫瑰花园一楼部分商铺被用作开设饭店（领鲜牛肉火锅店、椰子鸡、砂锅粥等），这些商铺自行把排烟管道焊接在住宅楼体外，严重改变影响了住宅的外观，并且排烟管道震动噪音极大，且部分饭店后厨窗户不封闭，导致油烟气味直接进入小区，影响居民生活。我们想知道该小区一楼商铺是否允许用作餐饮？如果开设餐饮需经过哪些审批？如果涉嫌违规，请相关部门能够查处。谢谢！
		","2017年5月3日，龙岗区环保和水务局执法人员到深圳市龙岗区领鲜和一牛肉火锅店进行调查: 一、深圳市龙岗区领鲜和一牛肉火锅店有工商营业执照。 
二、深圳市龙岗区领鲜和一牛肉火锅店从事餐饮业，经营面积约为400平方米。三、据现场调查，该店正常营业。四、据现场调查，该店厨房有安装油烟净化器，油烟经过处理后高空排放。五、现场要求该店负责人加强管理，严格按照环保的法律法规进行营业，确保油烟经过处理后达标高空排放，噪声达标排放。2017年5月3日，龙岗区环保和水务局执法人员到深圳市标记益膳餐饮有限公司（椰子汤）进行调查： 
一、该店有工商营业执照。二、该店从事餐饮业，经营面积约为200平方米，据现场调查，正常营业。 
三、据现场调查，该店厨房有安装油烟净化器，油烟经过处理后向外排放。四、现场要求该店负责人加强管理，严格按照环保的法律法规进行营业，确保油烟经过处理后达标排放，噪声达标排放。2017年5月3日，龙岗区环保和水务局执法人员到深圳市龙岗区潮焕兴沙锅粥店进行调查： 
一、该店有工商营业执照。 
二、该店从事夜宵沙锅粥制售，经营面积约为47平方米，据现场调查，该店正常营业。三、据现场调查，该店的油烟经过管道高空排放。四、现场要求该店的负责人加强管理，严格按照环保的法律法规进行营业，确保油烟经过处理后达标高空排放，噪声达标排放。?
		
		"
40,笋岗东路与宝安北路交界处原帝豪酒店处施工噪音严重扰民,深圳市人居环境委员会,2017.04.28,2017.05.10,"笋岗东路与宝安北路交界处原帝豪酒店处施工噪音严重扰民，噪音巨大，无休，一天严重扰民！！！！请贵部处理！！！！！
		","经罗湖区环保和水务局查，帝豪金融大厦（帝豪酒店城市更新单元）土石方和桩基础工程,建设单位为深圳顺豪实业有限公司,施工单位为中国建筑笫二工程局有限公司，持有营业执照,该项目已取得建筑工程施工许可证，工地现场机械设备有挖掘机2台，泥头车4 
0台,在施工期间设备运行时产生噪声,影响周边环境。执法人员已要求施工单位做好如下几点：1、严格按照法定时间施工（法定施工时间为7:00-12:00,14：00-23:00），不得提早或延期施工时间，2、按照环保相关要求做好防尘降噪等措施,避免产生噪声和粉尘影响周边环境，3我局将继续加大对该施工地的巡查和监管力度。如果仍有其他环保可直接拨打罗湖区环保和水务局信访受理电话：25666097。感谢您对环保工作的支持和理解！
		
		"
41,机动车绿标,深圳市人居环境委员会,2017.05.10,2017.05.10,"本人上个月买个一辆新车，是否需要张贴绿色标签。销售员说绿色标签已取消不需要张贴了。此事是否属实呢？
		","请致电83127235市机动车排污监督管理办公室咨询。
"
57,废水处理申请,深圳市人居环境委员会,2017.04.27,2017.05.09,"你们！我司产生的一点废水想处理，请问是不是在深圳人居网-危废监管系统里面申请，然后再又怎么弄，请告之详情。谢！
		","2017-5-8，15：49分龙华区环保和水务局致电投诉者，已解决投诉者咨询的问题。?
		
		"
88,申请查看汽车是属于国几排放标准 ,深圳市人居环境委员会,2017.05.08,2017.05.08,"你好，请问申请查看小汽车是属于国几排放标准，是在哪些部门可以查询，查询需要哪些资料，12369电话打一近一个小时没有人接.
		","请致电83127235市机动车排污监督管理办公室咨询。
"
90,咨询国一国二车报废补贴,深圳市人居环境委员会,2017.05.07,2017.05.08,"领导好，本人现有国一车一台，6月份马上要买保险了
纠结的是，1.如果买了保险，政府出台报废补贴政策，保险费白花了
2.如果不买保险，车子不能上路，3如果现在报废，根本不值钱，4
如果现在处理了，以后如果政府能给到向北京一样的钱，那不亏大了
希望了解项：报废补贴6月能出台吗？能有向北京一样多的补贴吗

谢谢，打搅了
老百姓不容易，请多理解
		","请致电83127235市机动车排污监督管理办公室咨询。
"
101,新注册公司相关问题,深圳市人居环境委员会,2017.05.08,2017.05.08,"新注册公司经营范围中包含物流服务，请问需向贵局提交什么相关资料进行审批？谢谢！
		","请致电88125837市人居环境委环评及项目审批窗口咨询。
		
		"
106,机动车委托异地环保检测需如何办理；能否网上申请办理，具体流程和所需材料有哪些,深圳市人居环境委员会,2017.05.06,2017.05.08,"机动车委托异地环保检测需如何办理，需要哪些材料；能否网上申请办理委托异地环保检测，具体流程和所需材料有哪些。
		","请致电83127235市机动车排污监督管理办公室咨询。?
"
110,汽车迁入,深圳市人居环境委员会,2017.05.08,2017.05.08,"您好！想请问一下您们，我获得了深圳机动车指标，想要迁入深圳牌照在哪里去办理环保合格凭证。打印汽车排放表
		","请致电83127235市机动车排污监督管理办公室咨询。
		
		"
141,投诉深圳南山区蛇口半岛城邦四期工地夜间施工噪音扰民,深圳市人居环境委员会,2017.04.25,2017.05.05,"深圳南山区蛇口半岛城邦四期工地长期夜间施工，经常在深夜发出巨大砸击、轰鸣噪音，严重影响周边居民正常作息。特此投诉，望回复。
		","南山区环境保护和水务局工作人员接群众投诉进行调查，经查，被投诉工地是半岛城邦花园(四期)施工总承包工程二标段，施工单位为中国建筑一局(集团)有限公司，施工地址位于南山区蛇口东角头望海路南侧。近期，已现场查获该单位违规施工问题，已按规定处理。同时要求其严格按照法定时间（7：00——12：00及14：00——23：00）施工，并采取有效的降噪措施，降低施工噪声。将继续加大对该工地的巡查力度，维护居民的环境权益。投诉人如遇到该工地出现超时施工的情况，也欢迎其拔打南山区环境保护和水务局投诉电话26560940进行投诉。?
		
		"
