20723,外商投资企业延长经营期限的公证内容,深圳市政务服务管理办公室,2015.04.23,2015.04.23,"投资者为公司时，提交注册登记证明（包括投资者的法定代表人证明）；请问注册登记证明包含什么内容，有什么要求？
		","vivy先生/小姐：
??? 您好！
??? 请向市经贸信息委（电话：82107584）咨询。
????????????????? 市行政服务大厅投诉室
???????????????????? 2015年4月23日
"
20793,地址变更,深圳市政务服务管理办公室,2015.04.20,2015.04.20,"外商投资企业财政登记证变更到那里变更和需要那些材料。
		","朱先生/小姐：
??? 您好！
??? 请向市财政委（电话：82107481）咨询。
????????????? 市行政服务大厅投诉室
??????????????? 2015年4月20日
"
22380,外商合资企业股东撤股如何办理,深圳市政务服务管理办公室,2014.12.23,2014.12.23,"您好，想咨询下外商合资的自然人，其中一个外国人需要将其名字从公司相关文件中移除，流程是如何的，需要下载的文件有哪些，是否有英文版本的呢？谢谢！
		","陈先生/小姐：
??? 您好！
??? 请向市经贸信息委（电话：82107584）和市市场监管局（电话：12315）咨询。
???????????????????????????????????????????? 市行政服务大厅投诉室
??????????????????????????????????????????????? 2014年12月23日
"
22669,干部身份认定,深圳市政务服务管理办公室,2014.12.04,2014.12.05,"我在办理在职人才引进时遇到干部身份认定问题，我查了全日制研究生毕业后工作满一年无须办理转正定级手续直接转为干部身份，这种情况在人事档案审核判断身份时是否需要档案中有特定材料证明干部身份
		","王先生/小姐：
??? 您好！
??? 请向市人力资源保障局（电话：12333,82108904）咨询。
???????????????????????????市行政服务大厅投诉室
????????????????????????????? 2014年12月5日
"
23157,关于外省户口单独二孩的入户问题。,深圳市政务服务管理办公室,2014.10.31,2014.11.03,"夫妻俩都是外省户口，想把户口移到深圳。二孩是在2012年12月生的，按当时的法规是违法计划生育的，当时就已经交清了社会抚养费，并正常入了当地户口。按现有的法规单独二孩，我这种情况是法律允许的，我就想知道能不能开据深圳市计划生育证明并正常入户。
		","曾先生/小姐：
??? 您好！
??? 计划生育证明请向所在街道计生部门咨询。入户问题请向市人力资源保障局（电话：0755-12333；0755-82108904）咨询。
???????????????????????????????????????????????????市行政服务大厅投诉室
????????????????????????????????????????????????????? 2014年11月3日
"
23276,外汇管理局办理备案也在行政服务东厅办理吗？在哪里办？海关的收发货人需要办理什么证件？,深圳市政务服务管理办公室,2014.10.21,2014.10.22,"外汇管理局备案是否在东厅办理？海关收发货人需要办理什么证件？
		","刘小姐：
??? 您好！
??? 外汇管理局备案相关业务不在我厅办理，可向外汇管理局深圳市分局（电话：82105973）咨询。
????进出口货物收发货人报关注册登记业务请向深圳海关（电话：82107741）咨询。
?????????????????????????????????????????????市行政服务大厅投诉室
?????????????????????????????????????????????? 2014年10月22日
"
23281,深户办到一半突然要换单位怎么办,深圳市政务服务管理办公室,2014.10.21,2014.10.22,"公司帮调户，深户已经提交材料给区政府，等调令，但突然要换工作，想自己办，接下来要如何，有没有推荐的代理机构
		","廖先生/小姐：
??? 您好！
??? 请向市人力资源保障局（电话：0755-12333）咨询。
?????????????????????? 市行政服务大厅投诉室
???????????????????????? 2014年10月22日
"
23674,西厅53-60窗口的电话多少？82108904打过去和打12333一样,深圳市政务服务管理办公室,2014.09.04,2014.09.05,"你好，我有一些关于入户的细节咨询了深圳市人力资源和社会保障局电话12333和82108904，客服告知无法回答，需要咨询深圳市行政服务大厅西厅53-60窗口，但他们提供不了窗口电话，我查阅了你们网站公布的信息，深圳市行政服务大厅西厅53-60窗口是深圳市人力资源和社会保障局的业务窗口，所留的电话有两个：12333和82108904，但正常工作时间拨打82108904就转接到12333了，想咨询下： 1，除12333和82108904外，西厅53-60窗口的真实电话是多少？ 2，如果没电话，西厅53-60窗口除了前往现场咨询外，还有什么咨询方式？
		","古先生/小姐：
??? 您好！
??? 市行政服务大厅西厅53-60号窗口为市人力资源保障局窗口，其咨询电话：82108904。该电话占线时自动转接到12333，非占线情况下由窗口工作人员接听。
??????????????????????????????????????????????????????市行政服务大厅投诉室
???????????????????????????????????????????????????????????2014年9月5日
"
23704,进出口货物收发货人变更地址的流程,深圳市政务服务管理办公室,2014.09.02,2014.09.03,"进出口货物收发货人变更地址是否需要在电子口岸系统进行网上预录入？是在电子口岸系统里面的哪个系统进行预录入？ 
		","刘先生/小姐：
??? 您好！
??? 请向深圳海关（电话：82107741）咨询。
??????????????市行政服务大厅投诉室
???????????????? 2014年9月3日
"
23943,海关进出口货物收发货人报关注册登记的流程和需携带那些证件,深圳市政务服务管理办公室,2014.08.04,2014.08.05,"海关进出口货物收发货人报关注册登记的流程和需携带那些证件
		","盛小姐：
??? 您好！
??? 请向深圳海关（电话：82107741）咨询。
??????????????市行政服务大厅投诉室
???????????????? 2014年8月4日
"
25331,积分入户审批,深圳市政务服务管理办公室,2013.10.14,2013.10.15,"您好，我的积分入户是9月29号由创维集团申报的。请问什么时候能审批结束？
		","王先生/小姐： ???您好! ???请向市人力资源保障局（电话：0755-82108904）咨询。 ??????????????????????????市行政服务大厅投诉室 ?????????????????????????????2013年10月15日
"
25467,外商投资企业未分配利润转增资本办理流程,深圳市政务服务管理办公室,2013.09.06,2013.09.06,"您好，请问外商投资企业办理未分配利润转增资本涉及哪些政府部门,需要办理什么手续？谢谢。
		","雷先生/小姐： ??? 您好！ ??? 请向市经贸信息委（电话：0755-82107584）咨询。 ?????????????????????????????????????????????? 市行政服务大厅投诉室 ????????????????????????????????????????????????? 2013年9月6日
"
25514,2013年积分入户是否需要计划生育调查表？,深圳市政务服务管理办公室,2013.08.26,2013.08.27,"您好！请问我是办理2013年积分入户深圳，由单位申报，档案托管到罗湖人才市场。 1.我提出的个人信息有误，是否在从申报日开始60天内。是否可以由申报单位重新修改提出？办理流程是怎么样的？望解答,谢谢！ 2.根据今年政策在办理积分入户是否需要提交计划生育调查表？
		","贺先生/小姐： ??? 您好！ ??? 请向市人力资源保障局（电话：0755-12333）咨询。 ?????????????????????????????????????????????? 市行政服务大厅投诉室 ????????????????????????????????????????????????? 2013年8月27日
"
25518,会计职称（助理会计师）审核,深圳市政务服务管理办公室,2013.08.25,2013.08.26,"本人是高中毕业。以积分申请入深户。但申报系统要求高中及高中以下学历的（除中专），不符合职称评审条件。（本人有会计职称证，以考试取得）后来打电话咨询。按你们要求提交证书及学历证。在8月13日号提交职称证书.学历证书。8月19日你们回复我，在8月24日系统调试后重写申报。现在是8月25日为什么还不能申报？急！
		","王先生/小姐： ??? 您好！ ??? 请向市人力资源保障局（电话：0755-82108904）咨询。 ?????????????????????????????????????????????????? 市行政服务大厅投诉室 ????????????????????????????????????????????????????? 2013年8月26日
"
25522,"单位经办人登录系统后，主界面却找不到“业务申报”怎么办,急!",深圳市政务服务管理办公室,2013.08.22,2013.08.23,"你好,我是经单位申请积分入户的,但单位经办人登录进入人才引进业务申报系统主界面，只看到“综合管理”、“修改密码”这两个业务,却找不到“业务申报”单位无法提交的的入户申请,该怎么办,特急!请帮助,多谢!
		","王小姐： ??? 您好！ ??? 请向市人力资源和社会保障局（电话：12333或82108904）咨询。 ??????????????????????????????????????????? 市行政服务大厅投诉室 ?????????????????????????????????????????????? 2013年8月23日
"
25548,深圳食盐零售许可,深圳市政务服务管理办公室,2013.08.16,2013.08.19,"请问在深圳售卖食盐需要办理深圳食盐零售许可证吗？？
		","Chris先生/小姐： ??? 您好！ ??? 请向市市场监管局（电话：0755-12315）咨询。 ??????????????????????????????????????????? 市行政服务大厅投诉室 ?????????????????????????????????????????????? 2013年8月19日
"
25648,单位申报积分入户6月13号审批通过了！为何有一个月了还没收到调令通知？？,深圳市政务服务管理办公室,2013.07.14,2013.07.15,"你好！我想请问下有没有直线电话可咨询的！2013年6月13日单位审批通过！现过了一个月了还没有调今通知！请问是否又过期了呀！请问这个有没有时间性的呀？急！
		","刘小姐： ? 您好！ ? 请向市人力资源保障局（电话：82108904）咨询。 ???????????????????????????????????????????市行政服务大厅投诉室 ????????????????????????????????????????????? 2013年7月15日
"
25650,档案迁出，《广东省事企业单位选调人员呈报表》盖章,深圳市政务服务管理办公室,2013.07.09,2013.07.15,"你好，本人之前在深圳中兴通讯股份有限公司工作，个人档案也寄存在中兴。一年前回老家汕头工作，现想将个人档案转到汕头，这边需要填写《广东省事企业单位选调人员呈报表》，这个表里面需要调出单位盖章，调出单位主管部门盖章，以及调出审批机关盖章。目前前面两个已经由中兴通讯人事部盖章，调出审批机关这个章询问了汕头人事局，说是这是跨市的档案调动，需要深圳人事局的盖章，请问这个到市民中心行政服务大厅是否可盖这个章？如果可以，可否委托他人帮忙办理？需要携带什么证件？
		","李先生/小姐： ? 您好！ ? 请向市人力资源保障局（电话：12333或82108904）咨询。 ???????????????????????????????????????????市行政服务大厅投诉室 ????????????????????????????????????????????? 2013年7月15日
"
25676,深圳海关办事窗口一直打不开,深圳市政务服务管理办公室,2013.07.09,2013.07.09,"请问深圳海关的网上办事的网页一直都打不开，我想了解一下是什么原因，公司要办理进出口货物收发货人注册一直得不到解决。请相关部门即时维护好便民网站。谢谢！
		","高先生/小姐： ? 您好！ ? 已与深圳海关联系，若有问题请向深圳海关（电话：0755-82107741）咨询。 ? ??????????????????????????????????????? 市行政服务大厅投诉室 ????????????????????????????????????????????2013年7月9日
"
25721,关于单位申报接收毕业生信息填报,深圳市政务服务管理办公室,2013.06.28,2013.06.28,"您好，在网上申报单位接收毕业生信息中，有关户口迁移的问题，户籍地已经取消农业和非农的区别，请问这种情况下还需要办理农转非吗？如果需要办理，在深圳办理吗？
		","胡先生/小姐： ??? 您好！ ??? 请向市人力资源和社会保障局（电话：12333；82108904）咨询。 ? ???????????????????????????????????????????????? 市行政服务大厅投诉室 ??????????????????????????????????????????????????? ?2013年6月28日
"
25754,土建中级职称换证的问题,深圳市政务服务管理办公室,2013.06.14,2013.06.14,"领导，你好，我是2012年7月来服务厅申请外地土建中级职称认证为深圳土建中级职称的，快一年了 窗口说去年1月份申请的还没发下来，请问一下领导，什么时候我才能领取职称，网上公布的网址是什么？不需要我每次跑到市民中心去问吧！
		","周先生/小姐： ??? 您好！ ??? 经与市人力资源和社会保障局窗口负责人协商，由其窗口工作人员与您联系（已将您的手机号码提供给相关人员）。 ? ??????????????????????????????????????????????? ?市行政服务大厅投诉室 ??????????????????????????????????????????????????? ?2013年6月14日
"
25776,初次认定申报系统,深圳市政务服务管理办公室,2013.06.06,2013.06.06,"你好，初次认定提供的学历认证是在自考本科（湖南大学）的学历，因为柜台提交资料时说本科学历无法认定，所以改成大专学历申请认定，那么我的学历认证照样用本科的学历认证可以吗？还是必须用专科的学历认证？希望能尽快得到回复，谢谢！
		","欧阳先生/小姐： ??? 您好！ ??? 请向市人力资源保障局（电话：82108904）咨询。 ? ????????????????????????????????????????????? 市行政服务大厅投诉室 ????????????????????????????????????????????????? 2013年6月6日
"
25804,合资融资租赁公司在深圳前海成立分支机构政策咨询,深圳市政务服务管理办公室,2013.05.29,2013.05.29,"您好，我公司是已通过北京市商委审批成立的合资融资租赁公司，注册地在北京，目前打算在前海区设立一家分公司或子公司，并经总部迁至前海。请问深圳成立融资租赁公司审批单位是哪家，应当参照哪些地方政策法规
		","施先生/小姐： ??? 您好！ ??? 请向市市场监管局（电话：0755—12315）咨询。 ? ??????????????????????????????????????????? 市行政服务大厅投诉室 ?????????????????????????????????????????????? 2013年5月29日
"
25805,经营天然气资质如何申请？,深圳市政务服务管理办公室,2013.05.29,2013.05.29,"您好！请问注册经营天然气公司，如何办理？如果是私营公司或有限责任公司，是否可以申请经此项业务。谢谢！
		","温女士： ??? 您好！ ??? 请向市市场监管局（电话：12315）咨询。 ? ? ??????????????????????????????????????????? 市行政服务大厅投诉室 ????????????????????????????????????????????? ?2013年5月29日
"
25859,如何申请进出口权？,深圳市政务服务管理办公室,2013.04.25,2013.04.25,"我公司是新开的，要申请进出口权，我想知道怎么申请？流程是怎样的？每个流程需要什么资料？大概要多久？需要注意的等等，谢谢~
","王先生/小姐： ??? 您好！ ??? 请向市经贸信息（电话：82107584）咨询。 ?????????????????????????????????????????? ?????????????????????????????????????????? ?? 市行政服务大厅投诉室 ?????????????????????????????????????????????????2013年4月25日 ? ????????????????????????????
"
25960,进出口货物收发货人注册登记提交资料涉及到股权变更,深圳市政务服务管理办公室,2013.01.16,2013.01.17,"请问我们正在申请进出口货物收发货人注册登记，目前公司有股权变更，但是我们章程还未做更改。请问使用旧章程提交资料可以吗？ 谢谢回答
","周先生/小姐： ??? 您好！ ??? 请向深圳海关（电话：82107741）咨询。 ? ??????????????????????????????????? ??????????????????????????????????????市行政服务大厅投诉室 ??????????????????????????????????????二〇一三年一月十七日
"
25965,职称评定,深圳市政务服务管理办公室,2013.01.10,2013.01.14,"您好！ 请问高级职称申请在哪个部门？
","张小姐： ??? 您好！ ??? 请向市人力资源保障局（电话：12333,82108904）咨询。
"
26202,我厂为生产型小厂，要申请办理为“有限责任公司”,深圳市政务服务管理办公室,2012.05.29,2012.05.30,"??? 我们厂于去年注册为生产型“个体户工厂”。现要增资后另“变更注册为有限责任公司”，原工厂名称不变，这样是否能办理变更？请给予答复。
","黄先生∕小姐： ??? 您好!请向市市场监管局（电话:82107502)咨询。 ? ? ? ??????????????????????????????????????????市行政服务大厅投诉室 ??????????????????????????????????????????二〇一二年五月三十日
"
26207,2012积分入户公示名单后为何代理机构未能打印清单,深圳市政务服务管理办公室,2012.05.25,2012.05.28,"您好! ??? 我在2012积分入户看见网上公示名单后去代理机构打印办理打印清单业务,工作人员称没法打钱,问其原因解释说审核未通过,为何网上公布了名单说是初审通过要打印清单准备资料呀,请回复,谢!
","杨先生∕小姐： ??? 您好！ ??? 请向市人力资源保障局（电话：12333或82108904）和代理机构查询。 ? ? ???????????????????????????????????? 市行政服务大厅投诉室 ??????????????????????????????????? 二〇一二年五月二十八日 ???????????????????????????????????
"
26209,生产企业需要办理哪些环保，消防等批文,深圳市政务服务管理办公室,2012.05.22,2012.05.23,"本人想注册成立一家生产型企业，想咨询下需要哪里哪些环保、消防等方面的批文，如何办理？去哪些部门办理？谢谢
","付先生： ??? 您好！ ??? 办理环保业务请向市人居环境委（电话：82105837）咨询；办理消防业务请向市消防监督管理局（电话：82105850）咨询。其它事项可向市市场监管局（电话：12315）咨询。 ? ? ?????????????????????????????????????????? 市行政服务大厅投诉室 ????????????????????????????????????????? 二〇一二年五月二十三日
"
26224,申请邮政报刊亭代办点,深圳市政务服务管理办公室,2012.05.14,2012.05.15,"相关负责人好！ ??? 我是深户，想在107国道西乡段钟屋站台旁设立一间邮政报刊亭代办点，请问需要具备哪些条件及相关审批程序？谢谢！
","蔡先生∕小姐： ??? 您好！请向市城管局（电话：82105975）咨询。 ? ? ????????????????????????????? 市行政服务大厅投诉室 ??????????????????????????????二〇一二年五月十四日
"
26236,积分入户,深圳市政务服务管理办公室,2012.05.08,2012.05.09,"什么时候公布入户名单？不是说每月两次吗？
","童生： ??? 您好！ ??? 请向市人力资源保障局（电话：12333或82108904）咨询。 ? ? ??????????????????????????????? 市行政服务大厅投诉室 ???????????????????????????????? 二〇一二年五月九日
"
26263,内资企业转变为外资企业，需办理什么手续及发生什么费用？,深圳市政务服务管理办公室,2012.04.25,2012.04.25,"您好！我司现在属于内资企业，其中有一股东是国有企业（占90%），现因改制问题，要将该国有企业持有股份转至一香港公司，请问从原来的内资企业转变成外资企业这一过程中，我司需要办理什么手续？办理过程中会发生什么费用？谢谢！
","李小姐： ??? 您好！ ??? 请向市市场监管局（电话：12315）和市经贸信息委（电话：82107584）咨询。 ? ? ???????????????????????????????? ????????????????????????????????? 市行政服务大厅投诉室 ???????????????????????????????? 二〇一二年四月二十五日
"
26274,“若干措施”中的企业需符合什么标准才能得到相应扶持,深圳市政务服务管理办公室,2012.04.19,2012.04.19,"2012年3月19日，深圳市人民政府办公厅发布的“关于优化服务提升质量促进经贸稳定发展的若干措施”中，符合相关条件的企业可以得到相应扶持，想了解下“相关”的条件是指哪些条件？另外符合“条件”的企业需提供什么数据才能享受扶持？谢谢！
","张先生∕小姐： ??? 您好！ ??? 请向市经贸信息委（电话：12345）咨询。 ? ? ?????????????????????????? 市行政服务大厅投诉室 ?????????????????????????? 二〇一二年四月十九日 ???
"
26338,游泳池高危性经营许可证换证流程,深圳市政务服务管理办公室,2012.03.21,2012.03.21,"? 我们公司的游泳池高危险性体育项目经营许可证快到期了~请问换证需要提供什么资料?还有网站上好像没有相关的表格下载~
","杨先生： ??? 您好！ ??? 请向所在区文体旅游局咨询。 ? ? ? ?????????????????????????????????? 市行政服务大厅投诉室 ????????????????????????????????? 二〇一二年三月二十一日
"
26360,外省教师中级职称验证,深圳市政务服务管理办公室,2012.03.08,2012.03.09,"我在湖北省2003年评为中学一级教师，请问在深圳如何验证？需要哪些资料？
","许先生∕小姐： ??? 您好！ ??? 请向市人力资源和社会保障局（电话：82108904或12333）咨询。 ? ? ? ????????????????????????????????????? 市行政服务大厅投诉室 ?????????????????????????????????????? 二〇一二年三月九日
"
26402,深圳市八联网络科技公司是否是合法备案企业,深圳市政务服务管理办公室,2012.02.13,2012.02.14,"深圳行政服务大厅领导好： ????请问深圳市八联网络科技公司（网址http://www.communilink.cn）是否是该市合法备案企业。????我想同他做生意，不知道其真实合法性，以及在当地公司信用如何。 ????特此咨询验证，请邮箱gavinli80@live.cn 或者电话15350597332 告知 ??? 静候佳音！ ? ???????????????????????????????????????????? 祝好！
","李先生： ??? 您好！ ??? 请向市市场监管局（电话：12315）咨询。 ? ? ? ?????????????????????????????? 市行政服务大厅投诉室 ?????????????????????????????? 二〇一二年二月十四日
"
26450,办理出口许可证申请表需带哪些资料,深圳市政务服务管理办公室,2012.01.04,2012.01.05,"您好，我想请问申请出口许可证需要哪些资料，申明我是要在上海报关的，除了要带出口许可证申请表，营业执照副本复印件，合同外，还需要带其他资料吗？麻烦尽快回复！谢谢！
","victoria: ???? 您好！ ???? 请向市科工贸信委（电话：82107584）或登录该委网站（网址：http://www.szsitic.gov.cn/）咨询。 ? ? ? ? ??????????????????????????????????????? 市行政服务大厅投诉室 ???????????????????????????????????????? 二〇一二年一月五日
"
26477,职称评定计算机水平考试,深圳市政务服务管理办公室,2011.12.19,2011.12.20,"您好！请问一下申报中学教师高级职称所需要的计算机考试事宜。我于2006年在湖北通过全国专业技术人员计算机应用能力考试三个模块的考核，取得了合格证书。现在想在深圳申报中学高级，之前考过的证书还有效吗？这边申报高级需要五个模块，如果之前的有效，我再报考两个模块就可以了，是吗？期待您的回复，谢谢！
","陈先生∕小姐： ??? 您好！ ??? 请向市人力资源保障局（电话：82108904或12333）咨询。 ? ? ????????????????????????????????? ???????????????????????????????? 市行政服务大厅投诉室 ???????????????????????????????? 二〇一一年十二月二十日
"
26513,政府公文中“以上”是否包含本数？,深圳市政务服务管理办公室,2011.11.30,2011.11.30,"你好，请问政府公文中“以上”、“以下”等词是否包含本数？
","陈先生： ??? 您好！ ??? 政府公文中，“以上”不包含本数（若包含本数，需要注明），“以下”包含本数。 ? ? ? ??????????????????????????????????????????市行政服务大厅投诉室 ????????????????????????????????????????? 二〇一一年十一月三十日
"
26545,有关交通行政许可,深圳市政务服务管理办公室,2011.11.15,2011.11.16,"我想在罗湖区办一家三类汽车维修店，想请问一下在办理交通行政许可证时，是否需要办理消防许可和环保许可，分别在政府哪个主管部门来办理？
","李先生∕小姐： ??? 您好！ ??? 请向罗湖区公安消防大队（电话：82445554）和罗湖区人居环境委（电话：25666664）咨询。 ? ? ?????????????????????????????????????????? 市行政服务大厅投诉室 ?????????????????????????????????????????? 二〇一一年十一月十六日
"
26547,如何办理消防许可批文,深圳市政务服务管理办公室,2011.11.15,2011.11.16,"我在深打工多年，现欲自主创业开一家个体修车店，可我所租的商铺属于军产商铺，该房产是没有取得消防验收合格证的已售商铺，可我已与房东签了6年的租赁合同，由于没有消防合格证办不了消防批文，进而影响到我申领营业执照，像我这种情况我该如何办理消防批文。
","李先生∕小姐： ???? 您好！ ???? 请向罗湖区公安消防大队（电话：82445554)咨询。 ? ? ?????????????????????????????????????市行政服务大厅投诉室 ????????????????????????????????????二〇一一年十一月十六日 ?????????????????????????????????????
"
26649,专业技术资格证书,深圳市政务服务管理办公室,2011.10.10,2011.10.11,"我于2011年6月底在市人才交流中心提交的初级职称初次认定材料，已经收到了短信回执，回执单号为：201107072000014，到现在已经过去3个多月了 为什么我的初级证书还没有收到？是不是出什么问题了？我当时办理了证件邮寄的业务，是不是已经给我发证但是邮寄的时候出现了问题？
","罗先生∕小姐： ??? 您好！ ??? 请直接向市人才交流中心（电话：82122361）了解情况或向市人力资源和社会保障局(电话：12333或82108904）反映。 ? ? ? ???????????????????????????????????????? 市行政服务大厅投诉室 ???????????????????????????????????????? 二〇一一年十月十一日
"
