7,开标流程咨询,深圳市政府采购中心,2017.05.11,2017.05.11,"请问2017年金融社保卡制卡商采购项目（项目编号：SZCG2017151032 ）开标时需要供应商到场吗？
		","请根据项目招标文件具体要求执行。一般情况下（需要供应商现场演示及提供样品等除外），投标供应商网上投标即可，无需到现场。
		
		"
498,印刷如何加入政府预选印刷名单,深圳市政府采购中心,2017.04.20,2017.04.26,"公司做印刷的，如何加入政府预选印刷名单？
		","您好！深圳市政府采购中心此轮印刷预选供应商到2018年1月到期。建议您及时关注深圳市政府政府采购中心采购公告查询。至于如何加入，届时以招标公告为准。
		
		"
801,注册采购,深圳市政府采购中心,2017.04.19,2017.04.19,"供应商注册申请的网上录入信息已经保存好了，然后发现有填错的信息，怎么办，要怎么更改，还是可以在注册账号
		","请拨打注册咨询热线：0755-83938966。
		
		"
1609,招标文件要求,深圳市政府采购中心,2017.03.15,2017.03.31,"电子投标时。在招标文件需要提供原件备查的，该怎么提交至评审
		","请按招标文件要求执行。
		
		"
1614,注册供应商到成为正式供应商需要多少时间?,深圳市政府采购中心,2017.03.09,2017.03.31,"请问注册供应商到成为正式供应商需要多少时间?2017年图书预选供应商投标时间是什么时候？现在开始注册供应商是否还来得及？图书预选供应商投标需要些什么资料？
		","关于注册咨询请拨打0755-83938966咨询，关于预选采购请拨打0755-82892005咨询。
		
		"
1626,办理,深圳市政府采购中心,2017.03.13,2017.03.31,"深圳采购供应商注册卡的是怎么注册的呀
		","请查看我中心网站右侧栏目“供应商注册及密钥办理”。
		
		"
1631,科研项目30万光纤激光器是否需要通过政府公开招标采购,深圳市政府采购中心,2017.03.14,2017.03.31,"采购中心领导 您好！我是北京大学深圳研究院下属的实验室人员，我们单位是非政府预算单位，我们实验室承担的基础布局项目有一台光纤激光器的采购，经费30万元。我想咨询这种情况是否需要通过政府公开采购进行？
		","国家机关、事业单位、团体组织使用财政性资金采购的项目，才需要进行政府采购。
		
		"
1633,投标编制软件问题,深圳市政府采购中心,2017.03.24,2017.03.31,"用标书编制软件导入WORD文档后，生成的文档中的图片有些模糊，按照服务人员说的“扫描的不清楚就用拍照的，拍照的不清楚就试试截图的”方法依旧如此。【市建设局投标编制软件就不存在这种问题】。是不是编制软件需要改进一下呀。
		","请拨打技术支持电话进行咨询0755-83938544.
		
		"
1659,招标文件分类区别,深圳市政府采购中心,2017.03.09,2017.03.31,"招标文件中经常会写着是A包还是B包。我想咨询一下A、B、C包有什么区别？网上好像查不到。。
		","标书编制软件默认为A包，只有在多个包的项目才需要另外填写其他包号。详细情况请根据招标文件要求执行。
		
		"
3027,诚信管理评价,深圳市政府采购中心,2017.03.04,2017.03.06,"诚信管理评价 查询供应商查询等级如何查询
		","



根据《深圳市财政委员会关于加强招投标评审环节诚信管理的通知》（深财购[2013]27号）的要求，投标人在参与政府采购活动中存在诚信相关问题的，本项不得分，未出现相关诚信问题的得满分。以深圳市政府采购中心供应商库中的处罚记录为准。投标人无需提供任何证明材料，由采购中心工作人员向评委会提供相关信息。


"
3057,财政大厦物业管理项目,深圳市政府采购中心,2017.03.02,2017.03.06,"您好，请问下财政大厦物业管理项目招投标现还能报名吗，需要递交什么材料呢
		","请以招标公告为准。
?
"
3076,注册投标单位,深圳市政府采购中心,2017.03.04,2017.03.06,"非深圳本地注册公司，可否参与深圳市政单位的投标，如可以，需要准备什么材料
		","请查看我中心网站：“供应商注册及密钥办理”，根据指引操作。
		
		"
3575,如何申请深圳市公务车定点维修店,深圳市政府采购中心,2017.02.14,2017.02.22,"我司计划申请成为深圳市公务车定点维修店如何申请。需准备什么资料。
		","公务车定点维修为预选采购，请拨打0755-82893020咨询。
		
		"
3583,确认保证金的金额,深圳市政府采购中心,2017.02.09,2017.02.22,"深圳航天科技创新研究院于2008年前后注册为深圳政府采购中心供应商，现想确认深航院是否向招采中心交过壹万元（10000元）保证金。
		","请拨打保证金咨询电话，0755-83948155
		
		"
