44,关于公租房轮候排位的问题,深圳市住房和建设局,2017.05.08,2017.05.09,"我是龙岗户籍居民，2015年申请了公租房进入日常轮候。开始时区排名在一千六百多，后来每次查询排名都会向后倒退，现在区排名一千八多，搞不清楚前面按轮候有些在册家庭已租或买房，为什么排名没有提前反而后退。
		","您好！因轮候期间申请人户籍迁移而办理信息变更等原因，轮候家庭的户籍区轮候排位有所变化，属正常现象。我局严格按照《深圳市公共租赁住房轮候与配租暂行办法》相关规定，受理轮候家庭的信息变更业务。
"
48,户口市内移居,深圳市住房和建设局,2017.05.09,2017.05.09,"安居房轮候期间，户口市内迁移，福田迁移至南山，需要申请信息变更吗？
		","您好！安居型商品房轮候期间，如在册轮候人户籍发生变化，可携带申请人、户口本等前往我市保障房业务办理大厅（地址：福田区红荔西路莲花大厦一楼）进行信息变更。
"
51,什么时候审核能通过,深圳市住房和建设局,2017.05.08,2017.05.09,"我申请的公租房，备案回执号是，BHR00101311，是去年8月份申请的，但是一直在审核中，什么时候能通过？
		","您好！我局已于2017年5月4日在官网公布了2016年7月至9月提交受理的公租房日常轮候终审合格家庭名单，建议您及时查看。后续我局将尽快将终审合格家庭纳入轮候册，届时，该类家庭在系统中的申请状态将由“审核中”变更为“已入册”。建议您耐心等待并留意我局官网后续相关信息。
"
55,关于安装充电桩事宜,深圳市住房和建设局,2017.05.08,2017.05.09,"您好：
所属金穗花园为公租保障性住房，现小区地下车库有物业为部分车主私自安装充电桩（非公共），现我们也向物业申请安装，物业告知要向保障署申请，他们现在无权安装，请问贵署有无此规定？同样是新能源车车主，若不能享受相应政府政策，我们要求拆除这些私自安装的充电桩！请贵署给予调查和解释，谢谢
		","我局工作人员于2017年5月10日电话回复市民，回复内容如下：“关于安装个人充电桩的问题，经了解：个人安装充电桩容易出现超负荷用电、乱拉电线等情况，存在安全隐患，因此，目前暂不允许个人安装充电桩；另外，管理处按照相关规定已协调充电桩运营企业，拟在金穗花园安装公共充电桩，请市民耐心等候。”
"
61,人才房退申请还可申请公租房吗,深圳市住房和建设局,2017.05.08,2017.05.09,"在公司申请人才房，已交押金，未签最终合同，现不签合同是否仍可以申请公租房？
		","您好！如您所在单位尚未前往我局登记备案您的入住信息，且您家庭符合申请轮候我市公租房条件，则不影响您申请轮候我市公租房。
"
63,安居房,深圳市住房和建设局,2017.05.09,2017.05.09,"1、安居房是深户单身居民满35周岁才可以申请，2年前名下有过房，有过货款记录。现在房已经转让了，那还能申请安居房吗？有过货款记录不影响申请安居房吧？
2、夫妻一方是深户，另一方不是，那可以用个人名义申请安居房吗？
		","您好！一、根据《深圳市安居型商品房轮候与配售办法》第七条规定，申请轮候我市安居型商品房，申请人、共同申请人应在本市未拥有任何形式自有住房，且在申请受理日之前5年内未在本市转让过或者因离婚分割过自有住房；二、申请我市安居型商品房需以家庭为单位，根据《深圳市安居型商品房轮候与配售办法》第七条规定，申请人、共同申请人需均具有本市户籍，因此您的家庭暂不符合申请安居房轮候条件。
"
64,进度一直是审核中，可以帮我查一下进度吗，备案回执号是SQR00068233,深圳市住房和建设局,2017.05.08,2017.05.09,"进度一直是审核中，可以帮我查一下进度吗，备案回执号是SQR00068233
		","您好！经查，您所提交的安居型商品房轮候申请已备案，现处于区复核阶段。待市、区两级审核完成后我局将会及时在官网公示审核合格申请家庭名单，并将核查合格家庭纳入轮候册。建议您耐心等待并留意我局官网后续安居型商品房申请与配售信息。
"
68,公租房申请表居住地,深圳市住房和建设局,2017.05.09,2017.05.09,"请问公租房申请表上面的实际居住地，可以填写公司地址吗？因为担心住的地方无法接收信件
		","您好！您可根据自身实际情况填写居住地事项。
"
72,如何申请安居房,深圳市住房和建设局,2017.05.09,2017.05.09,"如何申请安居房，具体要准备什么材料
		","您好！如您家庭的户籍、社保、住房等情况均符合《深圳市安居型商品房轮候与配售办法》第七条规定的我市安居型商品房轮候申请条件，则可按相应流程提交轮候申请，具体申请条件及申请流程可进入我局官网首页查看。
"
74,公租房申请材料要求-学历和职称,深圳市住房和建设局,2017.05.09,2017.05.09,"公租房申请申请需要提交学历证明和职称（社保1-3年），请问具体要求是什么
		","您好！根据《深圳市公共租赁住房轮候与配租暂行办法》第七条规定，申请人申请我市公租房需参加本市社会保险（养老保险或者医疗保险，不含少儿医疗保险）累计缴费3年以上；申请人具有大学本科及以上学历或者中级及以上职称的，需参加本市社会保险累计缴费满1年以上，且在提交书面材料时需提供人力资源与社会保障部门出具的学历认证证明。
"
