不披露不见动作、医院护短？还是灰色+黑色？//@新京报:治安总队会同西城分局连续开展工作，先后在广安门中医院、协和医院、宣武医院抓获号贩子12名。广安门中医院保安称，这几天号贩子都被轰走了。记者在医院入口处以及门诊部门口，均未发现号贩子身影。,2016-02-11 08:39,5759013471,用户5759013471,https://tva3.sinaimg.cn/crop.0.0.720.720.180/006hKeu3jw8eydg1ucy6fj30k00k0q58.jpg
拘留够吗，至少把录像调出来该退的钱退了，还要罚个钱再住几年//@陈斯琪Suki:我记得当时新闻刚出来的时候，有这么一段文字。【院办工作人员刘先生称：“没有任何证据表明我们医院有号贩子。” 】当时看到这个回应我就呵呵了，事情已经发生了，老百姓也不瞎。睁着眼说瞎话，就因为老百姓当时没证据所以,2016-02-05 04:25,1768688147,我脑子大,https://tva3.sinaimg.cn/crop.0.0.439.439.180/696c0a13tw1epzmc4ny52j20c80c875v.jpg
#女子痛斥医院票贩#这个要一个层面一个层面的，如果票贩子供出和医院保安有关，那自然就要处理，如果没有供出，没有证据怎么处理医院和保安，现在是法制社会呀，要讲证据的。不能靠推理。//@永恒的夕月: 那医院和保安呢？#北京##新京报#@记者微博 @带着微博去旅行 @澎湃新闻 @视频达人,2016-02-02 14:15,1584110880,记者微博,https://tva2.sinaimg.cn/crop.100.89.302.302.180/5e6b9d20jw1ew6cnmkgifj20e00dedh8.jpg
那医院和保安呢？#北京##新京报#@记者微博 @带着微博去旅行 @澎湃新闻 @视频达人 ,2016-02-02 12:57,3176035672,时风日下人心不古,https://tva2.sinaimg.cn/crop.0.0.996.996.180/bd4e7558jw8fcnewk5mhaj20ro0rowhi.jpg
野火烧不尽，春风吹又生！市场经济决定的需求。患者不顾一切盲目求医，例如鱼刺卡喉咙有点痛也进京找御用名医，这种小病只需在基层医院就诊就行了，正是人们的不顾一切盲目进京找名医，宁愿多花冤枉钱来看病，这么多需求导致野火也烧不尽的黄牛党大发国难财！包括里面医护工作人员也是内鬼。,2016-01-31 09:52,5764534576,正能量娱乐日日谈,https://tvax4.sinaimg.cn/crop.0.0.1006.1006.180/006i7oM8ly8ff8j94cys1j30ry0ryq4a.jpg
新疆医疗水平和北京相差30年的距离，北京那么多人看病挂个专家号多难呀！为了看牙还去过北京排队挂号没挂到最后找了票贩子。把医疗水平均衡下才是最主要的。要不然我们还是愿意找票贩子挂号,2016-01-29 18:25,2957095255,ZHANGQ1-,https://tva4.sinaimg.cn/crop.0.0.750.750.180/b041b157jw8f0m4x7e521j20ku0kvwfj.jpg
转发微博,2016-01-29 12:46,2814389315,跃进沉默号,https://tva1.sinaimg.cn/crop.0.0.996.996.180/a7c02c43jw8eygsf0j147j20ro0ro40f.jpg
转发微博,2016-01-29 12:36,2814389315,跃进沉默号,https://tva1.sinaimg.cn/crop.0.0.996.996.180/a7c02c43jw8eygsf0j147j20ro0ro40f.jpg
有关部门刻意控制正规医院的规模和数量才是关键；医院规模和数量极缺时医学院校毕业生就业需要公关、就算如愿找到工作也会成为压力巨大的廉价劳工，医药设备厂商想卖的好需要公关，老百姓挂号难、看病贵是最后恶果的直接表现。不要说什么没经费无力建设更多更大医院，医院的盈利水平比商场超市还低吗？,2016-01-29 12:23,2982386183,再喊话,https://tva4.sinaimg.cn/crop.0.0.720.720.180/b1c39a07jw8evu5ag9yvnj20k00k03zb.jpg
太轻了,2016-01-29 11:22,5813790013,以闲为自在516,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif
回复@医路漫行:信息化也许是解决号贩子问题的利器。 //@医路漫行:号贩子的存在，自然有其存在的理由。斩草不除根，春风吹又生，等着瞧 //@健康是硬道理-北京中医曹建春:终于把号贩子轰走了,2016-01-29 09:37,2156383017,健康是硬道理-北京中医曹建春,https://tva1.sinaimg.cn/crop.0.0.180.180.180/8087cb29jw1e8qgp5bmzyj2050050aa8.jpg
号贩子的存在，自然有其存在的理由。斩草不除根，春风吹又生，等着瞧//@健康是硬道理-北京中医曹建春:终于把号贩子轰走了 ,2016-01-29 09:29,3569832762,医路漫行,https://tva3.sinaimg.cn/crop.0.5.307.307.180/d4c7533ajw1ekr7fbcgsbj208l0943z2.jpg
#女子痛斥医院票贩#抓了黄牛党，老百姓就能用300元成功挂号专家了吗?中国的好医院好医生都在北京，好学校好老师都在北京，全国老百姓都来北京看病就医，是黄牛的道德问题还是医院的管理问题能解决？要解决黄牛党炒挂号费，其实只有一个方法，就是以后北京医院挂号全部需要北京户籍，或者北京居住证+社,2016-01-29 09:28,5498820200,香港就医160,https://tva2.sinaimg.cn/crop.155.0.667.667.180/00608ukojw8epmjkatvrkj30rs0ijabu.jpg
终于把号贩子轰走了 //@新京报:治安总队会同西城分局连续开展工作，先后在广安门中医院、协和医院、宣武医院抓获号贩子12名。广安门中医院保安称，这几天号贩子都被轰走了。记者在医院入口处以及门诊部门口，均未发现号贩子身影。,2016-01-29 09:25,2156383017,健康是硬道理-北京中医曹建春,https://tva1.sinaimg.cn/crop.0.0.180.180.180/8087cb29jw1e8qgp5bmzyj2050050aa8.jpg
现在号好挂了吗？？？？//@新京报: 治安总队会同西城分局连续开展工作，先后在广安门中医院、协和医院、宣武医院抓获号贩子12名。广安门中医院保安称，这几天号贩子都被轰走了。记者在医院入口处以及门诊部门口，均未发现号贩子身影。,2016-01-29 08:16,2906517373,来自星星的小恩,https://tva2.sinaimg.cn/crop.0.0.180.180.180/ad3def7djw1e8qgp5bmzyj2050050aa8.jpg
家贼难防[挖鼻],2016-01-29 07:20,3592287524,路遥Zhimali,https://tva3.sinaimg.cn/crop.0.0.512.512.180/d61df524jw8eqlu0nxm8qj20e80e8q33.jpg
别什么钱都挣，阿弥陀佛 //@新京报:治安总队会同西城分局连续开展工作，先后在广安门中医院、协和医院、宣武医院抓获号贩子12名。广安门中医院保安称，这几天号贩子都被轰走了。记者在医院入口处以及门诊部门口，均未发现号贩子身影。,2016-01-29 07:18,2421785981,-壹貳叁肆---,https://tva3.sinaimg.cn/crop.0.1.1242.1242.180/9059857djw8ewkhcwkj10j20yi0ykwjj.jpg
//@张吉腾:轰走了？由于医疗资源分布的不均衡，我相信过几天换一批号贩子还是要杀回来的，那时候，医院到底轰不轰？怎么确认哪些是号贩子，哪些法律允许医院轰走票贩子。当然最主要医院有没有意愿主动作为,2016-01-29 06:56,5738174096,用户5738174096,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif
转发微博,2016-01-29 03:43,1734921554,极品美眉,https://tva2.sinaimg.cn/crop.0.0.506.506.180/6768cd52jw8eq0wqje0tsj20e20irt9a.jpg
@Blue蝴蝶结J  //@新京报:治安总队会同西城分局连续开展工作，先后在广安门中医院、协和医院、宣武医院抓获号贩子12名。广安门中医院保安称，这几天号贩子都被轰走了。记者在医院入口处以及门诊部门口，均未发现号贩子身影。,2016-01-29 00:51,2611073407,安轩震,https://tva4.sinaimg.cn/crop.0.0.852.852.180/9ba1d17fjw8ekuhtmcsquj20no0noq4m.jpg
不能头痛医头脚痛医脚，不能抓几个号贩子完事。,2016-01-28 23:51,2149454092,rytong,https://tva1.sinaimg.cn/crop.0.0.180.180.180/801e110cjw1e8qgp5bmzyj2050050aa8.jpg
转发微博,2016-01-28 23:35,1100651577,用户5o3xdg1kao,https://tva1.sinaimg.cn/crop.0.0.720.720.180/419a9c39jw8eq7ltzez27j20k00k0jsy.jpg
比贩毒都挣的多，但打击的力度却明显不足！首都北京，祖国的心脏呀！警方加油，除恶务尽！,2016-01-28 23:28,1819962583,天山红盾,https://tva4.sinaimg.cn/crop.0.0.180.180.180/6c7a6cd7jw1e8qgp5bmzyj2050050aa8.jpg
最近也在关注这件事，大多数人对这种风气逆来顺受惯了，当然，女孩确实勇气可嘉，被逼到绝路了才能大声的说出来，“这可是北京，首都啊！！！”听完这句话，真的很心酸。。。,2016-01-28 23:24,3562546723,-相伴Y,https://tva3.sinaimg.cn/crop.0.0.996.996.180/d4582623jw8fd62pxgrfjj20ro0rpacn.jpg
//@樊建川:[汗] //@逆风蝴蝶:迎风作案。 //@于海青:治标不治本的事，能抓完吗？,2016-01-28 23:12,1253176573,五百年前的悟空,https://tva1.sinaimg.cn/crop.0.0.180.180.180/4ab1f4fdjw1e8qgp5bmzyj2050050aa8.jpg
网络真可怕。社会关注谁，谁就被推上去。,2016-01-28 23:10,2311606870,Bravo邬,https://tva3.sinaimg.cn/crop.0.7.750.750.180/89c85256jw8f8fzva6cpwj20ku0l9aax.jpg
反腐不也是这个路数么！[哈哈] //@樊建川:[汗] //@逆风蝴蝶:迎风作案。 //@于海青:治标不治本的事，能抓完吗？,2016-01-28 22:55,1920293573,Yokelfeng,https://tva4.sinaimg.cn/crop.0.0.672.672.180/72755ac5jw8emt742e5uwj20io0iogmw.jpg
抓住一些太好了！,2016-01-28 22:55,2367877997,bbbiubiubiu2017,https://tvax3.sinaimg.cn/crop.3.0.744.744.180/8d22f36dly8fdrwxcr3sgj20ku0kowfy.jpg
转发微博,2016-01-28 22:52,1417986120,张大哥V,https://tva3.sinaimg.cn/crop.0.0.640.640.180/5484c048jw8ef7c0l60l2j20hs0hs0td.jpg
