转发微博,2017-01-07 12:18,5991473477,思绪跑了调200503,https://tva4.sinaimg.cn/crop.0.0.664.664.180/006xtBWZjw8f7bmut5ur3j30ig0igq3q.jpg
有关部门刻意控制正规医院的规模和数量才是关键；医院规模和数量极缺时医学院校毕业生就业需要公关、就算如愿找到工作也会成为压力巨大的廉价劳工，医药设备厂商想卖的好需要公关，老百姓挂号难、看病贵是最后恶果的直接表现。不要说什么没经费无力建设更多更大医院，医院的盈利水平比商场超市还低吗？,2016-02-01 11:26,2982386183,再喊话,https://tva4.sinaimg.cn/crop.0.0.720.720.180/b1c39a07jw8evu5ag9yvnj20k00k03zb.jpg
中国人大怎么?也匆匆来个“黄牛入刑”的立法了？,2016-01-31 20:13,2753862587,黑暗中的安琪儿shanghai,https://tva1.sinaimg.cn/crop.0.0.180.180.180/a4249bbbjw1e8qgp5bmzyj2050050aa8.jpg
转发微博,2016-01-31 09:48,3201454994,狮子座地狱哥,https://tva4.sinaimg.cn/crop.0.0.180.180.180/bed25392jw1e8qgp5bmzyj2050050aa8.jpg
号贩子根子在哪里？,2016-01-31 00:41,1948329534,有种有色总剁主,https://tva3.sinaimg.cn/crop.16.0.718.718.180/7421263ejw8f7fhvnh0hkj20ku0jyaas.jpg
只要有心，没有堵不住的漏洞！,2016-01-30 00:10,1944100222,越秀山下A,https://tva3.sinaimg.cn/crop.0.0.180.180.180/73e09d7ejw1e8qgp5bmzyj2050050aa8.jpg
转发微博,2016-01-29 22:41,5812289096,李晓烟雨,https://tva1.sinaimg.cn/crop.0.0.664.664.180/006llLUkjw8ezscv9p8cuj30ig0ig3zz.jpg
转发微博,2016-01-29 21:32,1751251611,咦被发现了呢,https://tva3.sinaimg.cn/crop.0.0.180.180.180/6861fa9bjw1e8qgp5bmzyj2050050aa8.jpg
转发微博,2016-01-29 20:17,1253928372,鹰翔虎视,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif
转发微博,2016-01-29 18:12,5736320732,希君莫离,https://tva4.sinaimg.cn/crop.0.0.996.996.180/006gd148jw8fbvosdnjocj30ro0rojup.jpg
哎 赚病人钱 缺德 [怒]hfzsqj,2016-01-29 18:12,1771593655,333333ssim,https://tva1.sinaimg.cn/crop.0.14.751.751.180/69985fb7jw8fc3e8cqndgj20kv0lo0ur.jpg
号贩子就是渔民手机的鸬鹚，抓回来取出点鱼再放出去！要不为什么不按法律规定判几年？卖一个号就能赚几千！被抓住才拘留几天！对于这样的法律我只能呵呵了[汗],2016-01-29 17:54,3705403051,独宠唯伊,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif
逮住就应该枪毙！因为他们这就是谋财害命！因为他们有多少病人延误了治疗而死去！他们这就是实打实的抢劫杀人，希望国家能加上有关法律法规！,2016-01-29 17:40,3705403051,独宠唯伊,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif
转发微博,2016-01-29 16:42,5819951653,大帅哥麦芽糖-1981,https://tvax2.sinaimg.cn/default/images/default_avatar_female_180.gif
转发微博,2016-01-29 16:16,5735218739,Maldises,https://tva3.sinaimg.cn/crop.0.0.996.996.180/006g8oo3jw8f8ia4h6x9qj30ro0rpq45.jpg
中国中医科学院广安门医院关于 “女孩痛斥号贩子视频”有关情况的说明,2016-01-29 16:05,1635015213,取缔杀人医院,https://tva4.sinaimg.cn/crop.0.0.180.180.180/61745a2djw1e8qgp5bmzyj2050050aa8.jpg
转发微博,2016-01-29 15:22,3974832049,南极-北野乔,https://tva1.sinaimg.cn/crop.0.0.720.720.180/eceb1fb1jw8ep0z2uyk37j20k00k040i.jpg
转发微博,2016-01-29 14:50,5729046139,收壹伞煙雨,https://tva3.sinaimg.cn/crop.0.0.664.664.180/006fIuBZjw8fd43xpm2r0j30ig0ig750.jpg
无耻,2016-01-29 13:40,2301804285,芷兰清泓,https://tva2.sinaimg.cn/crop.3.0.634.634.180/8932befdjw8f3osnqkx1xj20hs0hmq3g.jpg
都特么成黑社会了,2016-01-29 13:13,2602345401,闫恪_,https://tvax2.sinaimg.cn/crop.0.0.996.996.180/9b1ca3b9ly8fej3p8tzcoj20ro0ro76s.jpg
